prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","11","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","CAS","The CAS shall provide the capability to configure quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","86.0","86.0","86.0","73.0","0.978","0.9808","0.9794","100.0","93.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","12","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","CAUI","The CAUI shall provide the capability for authorized users to define and edit quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","56.0","57.0","48.0","23.0","0.9044","0.9161","0.9102","100.0","45.2"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","13","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","EMC","The EMC shall provide environmental situation data required to support the application of environmental-situation-specific quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","45.0","46.0","27.0","21.0","0.9027","0.9092","0.906","100.0","40.3"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","14","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The QChS shall apply quality checking rules that are specific to each observation location when processing collected environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","40.0","38.0","15.0","0.6989","0.7004","0.6996","100.0","72.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","15","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The QChS shall retrieve the applicable location-specific quality checking rules prior to executing quality checks for a given observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","33.0","18.0","0.6483","0.634","0.6411","100.0","73.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","16","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","CAS","The CAS shall store and manage quality checking rule definitions associated with specific observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","55.0","55.0","22.0","0.9025","0.8813","0.8917","100.0","79.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","17","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","CAUI","The CAUI shall provide administrators the capability to define and modify quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","55.0","55.0","55.0","42.0","0.9006","0.903","0.9018","100.0","44.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","18","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","QChS shall base its quality checking process on historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","63.0","63.0","42.0","29.0","0.9187","0.9022","0.9104","100.0","83.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","19","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","EMS","EMS shall provide historical environmental data to QChS for use in the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","67.0","67.0","48.0","27.0","0.9246","0.9087","0.9166","100.0","50.2"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","20","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","EMC","EMC shall maintain historical environmental data available for retrieval to support the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","45.0","46.0","45.0","22.0","0.9239","0.9112","0.9175","100.0","40.3"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","21","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","QChS shall be able to apply multiple distinct quality checking algorithms to environmental data during the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","14.0","0.6342","0.6494","0.6417","100.0","68.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","22","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","CAS","CAS shall be able to store and manage configuration data specifying which quality checking algorithms are applied.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","45.0","35.0","15.0","0.8672","0.8528","0.86","100.0","74.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","23","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","CAUI","CAUI shall be able to allow an administrator to select and configure which quality checking algorithms are used by the system.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","52.0","53.0","35.0","14.0","0.8606","0.8659","0.8632","100.0","43.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","24","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CS","The CS shall collect new surface transportation-related environmental data from external data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","15.0","0.6766","0.7309","0.7027","100.0","64.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","25","The Clarus system shall allow access to new surface transportation-related environmental data.","","","MEUI","The MEUI shall allow authorized users to manually enter new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","27.0","27.0","27.0","14.0","0.7018","0.7116","0.7067","100.0","32.2"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","26","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMS","The EMS shall provide metadata describing newly collected surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","8.0","8.0","8.0","8.0","0.6873","0.708","0.6975","100.0","58.6"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","27","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QChS","The QChS shall perform quality checks on new surface transportation-related environmental data prior to making it accessible.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","26.0","11.0","0.7047","0.7305","0.7174","100.0","66.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","28","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The QEDS shall allow access to new surface transportation-related environmental data that has passed quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","18.0","17.0","9.0","0.6374","0.689","0.6622","100.0","62.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","29","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Clarus system shall provide administrators with a user interface to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","13.0","0.8164","0.8308","0.8235","83.0","62.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","30","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Clarus system shall provide administrators with a user interface to modify existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","23.0","22.0","12.0","0.7869","0.8043","0.7955","83.0","61.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","31","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Clarus system shall provide administrators with a user interface to delete existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","23.0","22.0","12.0","0.6979","0.7237","0.7106","83.0","61.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","32","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Clarus system shall provide administrators with a user interface to view the list of existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","22.0","21.0","11.0","0.7946","0.8216","0.8079","83.0","61.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","33","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall enable administrators to create new security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","31.0","0.697","0.7235","0.71","83.0","74.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","34","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall enable administrators to modify the attributes of existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","47.0","47.0","27.0","0.7801","0.809","0.7943","83.0","72.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","35","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall enable administrators to delete existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","31.0","0.6826","0.7138","0.6978","83.0","74.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","36","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall persist security group definitions created or modified by administrators.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","47.0","35.0","20.0","0.7157","0.7509","0.7329","83.0","72.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","37","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall enforce that only authorized administrators can manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","43.0","42.0","16.0","0.6156","0.663","0.6384","83.0","70.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","38","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAUI","The CAUI shall provide an interface for administrators to configure environmental data publication restrictions based on source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","22.0","24.0","22.0","11.0","0.6801","0.7111","0.6953","100.0","29.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","39","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The CAS shall store and maintain configuration settings that define which environmental data sources are restricted from publication.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","20.0","18.0","8.0","0.6385","0.6622","0.6502","100.0","63.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","40","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall enforce configured source-based restrictions when publishing environmental data, excluding data from restricted sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","11.0","10.0","8.0","0.4094","0.456","0.4315","100.0","59.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","41","The Clarus system shall record statistics about its operation.","","","CS","CS shall record statistics about its data collection operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","46.0","46.0","46.0","33.0","0.8784","0.8722","0.8753","100.0","40.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","42","The Clarus system shall record statistics about its operation.","","","QChS","QChS shall record statistics about its quality checking operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","43.0","43.0","43.0","29.0","0.8553","0.8686","0.8619","100.0","39.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","43","The Clarus system shall record statistics about its operation.","","","QEDS","QEDS shall record statistics about its qualified environmental data processing operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","37.0","39.0","37.0","22.0","0.6691","0.6989","0.6837","100.0","36.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","44","The Clarus system shall record statistics about its operation.","","","EMS","EMS shall record statistics about its environmental metadata processing operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","41.0","40.0","25.0","0.6891","0.7072","0.698","100.0","38.0"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","45","The Clarus system shall record statistics about its operation.","","","SS","SS shall record statistics about its scheduling operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","50.0","50.0","50.0","40.0","0.8207","0.8276","0.8241","100.0","42.5"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","46","The Clarus system shall record statistics about its operation.","","","CAS","CAS shall record statistics about its configuration and administration operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","54.0","53.0","38.0","0.9098","0.9179","0.9138","100.0","78.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","47","The Clarus system shall log data transactions.","","","CS","CS shall log data transactions associated with the collection of environmental data from field devices.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","13.0","0.5262","0.5435","0.5347","100.0","65.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","48","The Clarus system shall log data transactions.","","","QChS","QChS shall log data transactions associated with the quality checking of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","60.0","57.0","23.0","0.6664","0.7188","0.6916","100.0","80.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","49","The Clarus system shall log data transactions.","","","QEDS","QEDS shall log data transactions associated with the storage and retrieval of qualified environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","30.0","27.0","14.0","0.6091","0.6828","0.6439","100.0","67.2"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","50","The Clarus system shall log data transactions.","","","EMS","EMS shall log data transactions associated with the retrieval and delivery of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","60.0","40.0","16.0","0.7554","0.8173","0.7851","100.0","78.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","51","The Clarus system shall log data transactions.","","","MEUI","MEUI shall log data transactions associated with manually entered environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","46.0","50.0","46.0","25.0","0.6926","0.7565","0.7232","100.0","40.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","52","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","CS shall acquire environmental metadata from external data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","46.0","46.0","46.0","33.0","0.8695","0.8815","0.8754","100.0","40.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","53","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","SS","SS shall schedule the acquisition of environmental metadata by CS.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","35.0","0.8757","0.8867","0.8812","100.0","39.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","54","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","EMS shall process acquired environmental metadata into a standardized format.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.666","0.6297","0.6473","100.0","60.4"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","55","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMC","EMC shall store processed environmental metadata for subsequent retrieval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","47.0","46.0","22.0","0.8829","0.8811","0.882","100.0","75.7"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","56","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","EMS shall disseminate processed environmental metadata to subscribing systems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","12.0","0.6696","0.6542","0.6618","100.0","60.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","57","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAS","CAS shall maintain configuration records of the Clarus data sharing agreements that govern the management of environmental data and metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","38.0","36.0","13.0","0.7169","0.7628","0.7392","100.0","71.2"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","58","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","EMS shall manage environmental metadata in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","18.0","0.702","0.749","0.7248","100.0","39.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","59","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMC","EMC shall store and provide access to environmental metadata in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","29.0","29.0","29.0","13.0","0.6778","0.7203","0.6984","100.0","33.1"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","60","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","QEDS shall manage qualified environmental data in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","15.0","0.6807","0.7331","0.7059","100.0","39.8"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","61","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDC","QEDC shall store qualified environmental data in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","14.0","0.6712","0.7251","0.6971","100.0","34.9"
"cot1","claude-sonnet-5","clarus","results/experiment/cot1/claude_cot1_clarus.json","62","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CS","CS shall collect environmental data in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","38.0","37.0","38.0","18.0","0.6901","0.7274","0.7082","100.0","37.1"
