prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","11","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The QChS shall be able to execute multiple quality checking algorithms during the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","33.0","33.0","33.0","19.0","0.8133","0.8159","0.8146","100.0","69.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","12","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","CAS","The CAS shall allow the configuration of multiple quality checking algorithms for use by the QChS.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","42.0","19.0","0.9111","0.9076","0.9094","100.0","78.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","13","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","QEDS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","14.0","0.6846","0.726","0.7047","100.0","64.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","14","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall provide a user interface that enables administrators to manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","48.0","47.0","24.0","0.9041","0.9209","0.9124","100.0","76.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","15","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall process and store security group configurations managed by administrators.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","47.0","35.0","20.0","0.8991","0.9044","0.9017","100.0","76.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","16","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The CAS shall support the configuration of environmental data publication restrictions based on the data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","16.0","0.6878","0.7113","0.6994","100.0","73.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","17","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAUI","The CAUI shall provide an interface to manage the configuration of environmental data publication restrictions based on the data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","25.0","24.0","12.0","0.6452","0.6617","0.6534","100.0","30.8"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","18","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall restrict the publication of environmental data based on the configured data source restrictions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","14.0","13.0","12.0","0.3439","0.3567","0.3502","100.0","60.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","19","The Clarus system shall record statistics about its operation.","","","CAS","The CAS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","83.0","83.0","83.0","64.0","0.9406","0.9263","0.9334","100.0","92.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","20","The Clarus system shall record statistics about its operation.","","","CS","The CS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","73.0","73.0","73.0","44.0","0.9123","0.9009","0.9065","100.0","52.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","21","The Clarus system shall record statistics about its operation.","","","EMS","The EMS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","67.0","67.0","67.0","43.0","0.878","0.8672","0.8726","100.0","50.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","22","The Clarus system shall record statistics about its operation.","","","QChS","The QChS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","67.0","67.0","67.0","43.0","0.8943","0.9012","0.8977","100.0","50.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","23","The Clarus system shall log data transactions.","","","CS","The CS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","44.0","40.0","13.0","0.7388","0.6703","0.7029","100.0","73.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","24","The Clarus system shall log data transactions.","","","QEDS","The QEDS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","45.0","0.8674","0.8748","0.8711","100.0","77.5"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","25","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","The CS shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","67.0","71.0","67.0","37.0","0.9523","0.9267","0.9393","100.0","50.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","26","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The EMS shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6404","0.594","0.6163","100.0","61.8"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","27","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The EMS shall disseminate environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6316","0.596","0.6133","100.0","61.8"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","28","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","EMS shall manage environmental metadata in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","18.0","0.702","0.749","0.7248","100.0","39.8"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","29","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","QEDS shall manage environmental data in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","47.0","47.0","47.0","17.0","0.6798","0.7298","0.7039","100.0","41.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","30","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","The CS shall collect environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","65.0","60.0","26.0","0.91","0.8666","0.8877","100.0","82.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","31","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The QChS shall quality check environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","32","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QEDS","The QEDS shall disseminate environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9894","0.9921","0.9908","100.0","100.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","33","The Clarus system shall provide environmental data quality flags.","","","QEDS","The QEDS shall provide environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","27.0","27.0","27.0","14.0","0.677","0.6863","0.6816","100.0","32.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","34","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The MEUI shall allow users to perform human quality checks of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","44.0","44.0","20.0","0.8848","0.8737","0.8792","100.0","39.8"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","35","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The QChS shall process human quality check inputs of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","17.0","0.6296","0.6456","0.6375","100.0","67.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","36","The Clarus system shall provide a user interface for administration.","","","CAUI","The CAUI shall provide a user interface for administration.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","19.0","0.8529","0.8316","0.8421","100.0","62.7"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","37","The Clarus system shall be able to detect data submission errors.","","","CS","The CS shall be able to detect data submission errors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","37.0","36.0","28.0","0.796","0.8075","0.8017","100.0","71.2"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","38","The Clarus system shall be able to detect data submission errors.","","","MEUI","The MEUI shall be able to detect data submission errors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","33.0","33.0","27.0","0.7707","0.7912","0.7808","100.0","34.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","39","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","CS","The CS shall access in-situ environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","80.0","73.0","0.9626","0.9483","0.9554","100.0","91.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","40","The Clarus system shall be able to access remotely sensed environmental observations from data collectors.","","","CS","CS shall access remotely sensed environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","82.0","82.0","76.0","0.9581","0.9395","0.9487","100.0","91.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","41","The Clarus system shall be able to receive roadway weather measurements derived from VII data.","","","CS","The CS shall receive roadway weather measurements derived from VII data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","82.0","82.0","76.0","0.9586","0.9422","0.9503","100.0","91.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","42","The Clarus system shall accept environmental data derived from images.","","","CS","The CS shall accept environmental data derived from images.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","54.0","0.8268","0.8077","0.8171","100.0","89.7"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","43","The Clarus system shall be able to retrieve environmental data directly from environmental sensor station collectors.","","","CS","The CS shall retrieve environmental data directly from environmental sensor station collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","94.0","94.0","94.0","88.0","0.9651","0.9537","0.9593","100.0","97.3"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","44","The Clarus system shall minimize the time for data acquisition.","","","CS","CS shall execute data acquisition processes concurrently to minimize the time for data acquisition.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","9.0","9.0","9.0","7.0","0.6051","0.5912","0.5981","100.0","59.1"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","45","The Clarus system shall minimize the time for data acquisition.","","","EMC","EMC shall cache environmental metadata to minimize the retrieval time of metadata during data acquisition.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","25.0","25.0","17.0","10.0","0.6844","0.6373","0.66","100.0","31.3"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","46","The Clarus system shall process data as they are received.","","","CS","The CS shall ingest environmental data as they are received.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","83.0","83.0","83.0","80.0","0.9231","0.9364","0.9297","100.0","92.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","47","The Clarus system shall process data as they are received.","","","QChS","The QChS shall perform quality checking on the environmental data as they are received.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","71.0","71.0","42.0","0.6822","0.6957","0.6889","100.0","87.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","48","The Clarus system shall collect pavement-related observations.","","","CS","The CS shall collect pavement-related observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9339","0.9121","0.9228","100.0","95.1"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","49","The Clarus system shall accept environmental data from railway systems or in-situ ESS along tracks.","","","CS","The CS shall accept environmental data from railway systems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","72.0","71.0","58.0","0.9324","0.9184","0.9254","100.0","87.0"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","50","The Clarus system shall accept environmental data from railway systems or in-situ ESS along tracks.","","","CS","The CS shall accept environmental data from in-situ ESS along tracks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","74.0","75.0","74.0","59.0","0.848","0.8354","0.8416","100.0","88.3"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","51","The Clarus system shall accept environmental data from railroad vehicles.","","","CS","The CS shall accept environmental data from railroad vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","41.0","0.9483","0.9531","0.9507","100.0","89.7"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","52","The Clarus system shall accept environmental data from (roadway) vehicles.","","","CS","The CS shall accept environmental data from roadway vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","50.0","0.9766","0.9649","0.9707","100.0","96.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","53","The Clarus system shall accept environmental data from maintenance and construction vehicles.","","","CS","The CS shall accept environmental data from maintenance and construction vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","94.0","94.0","94.0","66.0","0.9843","0.9872","0.9857","100.0","97.3"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","54","The Clarus system shall accept environmental data from service patrol vehicles.","","","CS","The CS shall accept environmental data from service patrol vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","93.0","94.0","93.0","60.0","0.9773","0.9817","0.9795","100.0","96.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","55","The Clarus system shall accept environmental data from transit vehicles.","","","CS","The CS shall accept environmental data from transit vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","50.0","0.9804","0.984","0.9822","100.0","96.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","56","The Clarus system shall accept environmental data from emergency vehicles.","","","CS","The CS shall accept environmental data from emergency vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","50.0","0.9769","0.9803","0.9786","100.0","96.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","57","The Clarus system shall be able to receive weather data from weather service providers.","","","CS","CS shall receive weather data from weather service providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","85.0","0.9699","0.9509","0.9603","100.0","96.4"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","58","The Clarus system baseline data types shall be defined by the NTCIP ESS 1204 standard.","","","EMS","The EMS shall define the Clarus system baseline data types in accordance with the NTCIP ESS 1204 standard.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","42.0","45.0","42.0","14.0","0.8504","0.8686","0.8594","100.0","38.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","59","The Clarus system data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","","","EMS","The EMS data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","31.0","30.0","11.0","0.6969","0.7211","0.7088","100.0","33.5"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","60","The Clarus system data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","","","QEDS","The QEDS data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","39.0","38.0","12.0","0.7379","0.7599","0.7487","100.0","72.1"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","61","The Clarus system shall accept only observations that include location, timestamp, and source metadata.","","","CS","CS shall accept only observations that include location metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","84.0","82.0","57.0","0.9558","0.8897","0.9216","100.0","91.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","62","The Clarus system shall accept only observations that include location, timestamp, and source metadata.","","","CS","CS shall accept only observations that include timestamp metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","84.0","82.0","48.0","0.9696","0.9406","0.9549","100.0","91.9"
"cot1","gemini-3.5-flash","clarus","results/experiment/cot1/gemini_cot1_clarus.json","63","The Clarus system shall accept only observations that include location, timestamp, and source metadata.","","","CS","CS shall accept only observations that include source metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","84.0","82.0","50.0","0.9542","0.8821","0.9168","100.0","91.9"
