prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","14","The Clarus system shall record the methods applied when deriving quality checking information.","","","QCHECK","The Clarus system shall record the quality checking method used for single-station (temporal/internal consistency) checks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","44.0","40.0","17.0","0.7896","0.8756","0.8303","83.0","34.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","15","The Clarus system shall record the methods applied when deriving quality checking information.","","","QCHECK","The Clarus system shall record the quality checking method used for multi-station (spatial consistency) checks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","42.0","45.0","42.0","18.0","0.8398","0.9032","0.8704","83.0","35.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","16","The Clarus system shall record the methods applied when deriving quality checking information.","","","QCHECK","The Clarus system shall record the quality checking method used for climatological range or sensor range checks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","47.0","44.0","20.0","0.8174","0.9001","0.8567","83.0","36.4"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","17","The Clarus system shall record the methods applied when deriving quality checking information.","","","QCHECK","The Clarus system shall record any parameters or configuration values used by a quality checking method when deriving quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","44.0","30.0","13.0","0.8416","0.8758","0.8584","83.0","34.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","18","The Clarus system shall record the methods applied when deriving quality checking information.","","","QCHECK","The Clarus system shall record the version of the quality checking method applied, when multiple versions of a method exist.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","35.0","33.0","14.0","0.831","0.9018","0.865","83.0","31.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","19","The Clarus system shall record the methods applied when deriving quality checking information.","","","DATASTORE","The Clarus system shall persistently store the recorded quality checking method information along with the associated observation data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","20.0","22.0","20.0","11.0","0.7603","0.7973","0.7784","83.0","25.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","20","The Clarus system shall record the methods applied when deriving quality checking information.","","","DATASTORE","The Clarus system shall make the recorded quality checking method information retrievable in association with its corresponding quality checking result.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","20.0","22.0","20.0","11.0","0.758","0.8012","0.779","83.0","25.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","21","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall maintain a set of quality checking rules for each environmental parameter it processes.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","64.0","64.0","64.0","55.0","0.916","0.9006","0.9082","100.0","48.8"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","22","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall allow quality checking rules to be defined independently for each distinct environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","61.0","61.0","61.0","24.0","0.7653","0.7826","0.7738","100.0","47.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","23","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall apply the quality checking rules associated with an environmental parameter whenever data for that parameter is processed.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","49.0","40.0","19.0","0.898","0.8943","0.8962","100.0","41.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","24","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall evaluate each environmental parameter's data against its assigned quality checking rules to determine a quality result.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","49.0","24.0","22.0","0.8834","0.8684","0.8758","100.0","41.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","25","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall support the association of multiple quality checking rules with a single environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","45.0","46.0","45.0","22.0","0.775","0.8003","0.7874","100.0","40.3"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","26","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall ensure that quality checking rules for one environmental parameter do not affect the evaluation of another environmental parameter's data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","46.0","47.0","46.0","24.0","0.7514","0.7882","0.7693","100.0","40.7"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","27","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall record the outcome of each quality checking rule applied to an environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","48.0","38.0","19.0","0.902","0.8961","0.8991","100.0","41.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","28","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall allow quality checking rules for an environmental parameter to be added, modified, or removed.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","55.0","55.0","55.0","33.0","0.8401","0.872","0.8558","100.0","44.8"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","29","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","","","Clarus","The Clarus system shall apply the currently configured quality checking rules for an environmental parameter at the time data is evaluated.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","50.0","51.0","50.0","28.0","0.883","0.9002","0.8915","100.0","42.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","30","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag temperature observations that are inconsistent with observed precipitation type (e.g., liquid precipitation reported at sub-freezing temperatures).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","19.0","20.0","19.0","10.0","0.5735","0.6365","0.6033","100.0","28.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","31","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag visibility observations that are inconsistent with reported precipitation intensity or fog conditions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","21.0","22.0","21.0","11.0","0.6611","0.7095","0.6845","100.0","29.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","32","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag wind speed and wind gust observations that exceed physically plausible thresholds during reported calm or low-wind environmental conditions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","26.0","24.0","10.0","0.6122","0.6929","0.6501","100.0","30.8"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","33","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag pavement surface temperature observations that are inconsistent with reported pavement condition (e.g., dry pavement reported with sub-freezing surface temperature and precipitation).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","19.0","20.0","19.0","10.0","0.5699","0.6464","0.6057","100.0","28.6"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","34","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag relative humidity observations that are inconsistent with reported precipitation occurrence (e.g., precipitation reported with very low relative humidity).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","20.0","21.0","20.0","11.0","0.5849","0.6712","0.6251","100.0","29.0"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","35","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag rapid, physically implausible changes in temperature within a short time interval during a single environmental event.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","26.0","28.0","26.0","11.0","0.5835","0.6651","0.6217","100.0","31.7"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","36","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag observations of frozen precipitation type reported at temperatures inconsistent with freezing conditions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","21.0","22.0","21.0","12.0","0.57","0.6209","0.5943","100.0","29.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","37","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag barometric pressure observations that are inconsistent with reported storm or high-wind conditions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","20.0","21.0","20.0","11.0","0.6475","0.6975","0.6716","100.0","29.0"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","38","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag road surface condition observations (e.g., dry, wet, icy, snow-covered) that are inconsistent with concurrent precipitation and temperature observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","18.0","19.0","18.0","9.0","0.5997","0.6711","0.6334","100.0","28.1"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","39","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall implement a quality checking rule to detect and flag solar radiation observations that are inconsistent with reported nighttime conditions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","21.0","22.0","21.0","12.0","0.5755","0.6248","0.5991","100.0","29.5"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","40","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall provide a configurable mechanism allowing new environmental situation-specific quality checking rules to be added without modifying existing rule logic.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","36.0","37.0","21.0","14.0","0.7463","0.7971","0.7709","100.0","36.2"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","41","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall apply environmental situation-specific quality checking rules only to observations associated with the corresponding environmental condition.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","42.0","42.0","25.0","18.0","0.7264","0.7259","0.7261","100.0","38.9"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","42","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","","","QCS","The QCS shall record the identity of the environmental situation-specific rule applied when an observation is flagged as a result of an environmental condition check.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","17.0","17.0","8.0","9.0","0.8458","0.865","0.8553","100.0","27.7"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","43","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall associate quality checking rules with specific observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","63.0","63.0","63.0","33.0","0.8857","0.869","0.8773","83.0","45.0"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","44","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall determine the observation location associated with each incoming observation prior to quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","29.0","29.0","19.0","14.0","0.8036","0.7946","0.7991","83.0","29.7"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","45","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall retrieve the quality checking rules configured for the observation location associated with an incoming observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","36.0","37.0","36.0","18.0","0.8575","0.8562","0.8569","83.0","32.8"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","46","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall apply the retrieved location-specific quality checking rules to the corresponding observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","50.0","50.0","40.0","23.0","0.8684","0.8585","0.8634","83.0","39.1"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","47","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall support definition of distinct quality checking parameters or thresholds for individual observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","36.0","37.0","36.0","15.0","0.8571","0.8605","0.8588","83.0","32.8"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","48","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall apply a default set of quality checking rules to an observation when no location-specific rule exists for its associated observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","38.0","40.0","31.0","14.0","0.6376","0.6589","0.6481","83.0","33.7"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","49","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall allow new location-specific quality checking rules to be added for an observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","48.0","38.0","21.0","0.8023","0.8123","0.8073","83.0","38.2"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","50","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall allow existing location-specific quality checking rules to be modified for an observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","48.0","38.0","21.0","0.8331","0.8352","0.8341","83.0","38.2"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","51","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall allow existing location-specific quality checking rules to be removed for an observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","48.0","38.0","21.0","0.6461","0.649","0.6475","83.0","38.2"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","52","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QC","The Clarus system shall maintain a persistent repository of location-specific quality checking rule configurations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","30.0","20.0","15.0","0.7773","0.7777","0.7775","83.0","30.1"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","53","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QC","The QC service shall retrieve historical environmental data relevant to the observation being quality checked.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","40.0","40.0","24.0","0.9217","0.8947","0.908","100.0","38.0"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","54","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QC","The QC service shall use retrieved historical environmental data as input to its quality checking algorithms.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","67.0","67.0","67.0","31.0","0.938","0.935","0.9365","100.0","50.2"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","55","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QC","The QC service shall compare current environmental data values against corresponding historical environmental data values as part of the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","43.0","44.0","35.0","16.0","0.8646","0.8581","0.8613","100.0","39.4"
"panacea_run1","claude-sonnet-5","clarus","results/experiment/panacea_run1/claude_panacea_run1_clarus.json","56","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QC","The QC service shall determine expected value ranges or thresholds for quality checks based on historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","35.0","35.0","26.0","18.0","0.8853","0.8868","0.886","100.0","35.8"
