prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","11","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","12","The Clarus system shall be able to implement quality checking rules specific to observation locations.","QChS","Quality Checking Services","QChS","The QChS shall implement quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","37.0","0.7219","0.7008","0.7112","100.0","85.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","13","The Clarus system shall be able to base its quality checking process on historical environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the quality checking process to use historical environmental data as a basis.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","76.0","76.0","57.0","34.0","0.9691","0.9731","0.9711","100.0","89.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","14","The Clarus system shall be able to base its quality checking process on historical environmental data.","QChS","Quality Checking Services","QChS","The QChS shall be able to base its quality checking process on historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","70.0","70.0","50.0","31.0","0.9541","0.957","0.9556","100.0","86.5"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","15","The Clarus system shall be able to use multiple algorithms for its quality checking process.","CAS","Configuration & Administration Service","CAS","The CAS shall support the configuration of multiple algorithms for the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","32.0","0.9491","0.9261","0.9375","100.0","85.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","16","The Clarus system shall be able to use multiple algorithms for its quality checking process.","QChS","Quality Checking Services","QChS","The QChS shall be able to use multiple algorithms for its quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","18.0","0.7955","0.8068","0.8011","100.0","73.9"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","17","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall allow configuration of access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","14.0","0.72","0.7557","0.7374","100.0","68.5"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","18","The Clarus system shall allow access to new surface transportation-related environmental data.","CS","Collector Services","CS","The CS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.7107","0.7519","0.7308","100.0","60.4"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","19","The Clarus system shall allow access to new surface transportation-related environmental data.","DOG","Watchdog","DOG","The DOG shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","18.0","0.897","0.8904","0.8937","100.0","73.9"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","20","The Clarus system shall allow access to new surface transportation-related environmental data.","EMC","Environmental Metadata Cache","EMC","The EMC shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","14.0","0.7193","0.7478","0.7333","100.0","69.4"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","EMS","Environmental Metadata Services","EMS","The EMS shall allow access to metadata for new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","17.0","11.0","0.7381","0.7465","0.7423","100.0","66.3"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","22","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDC","Qualified Environmental Data","QEDC","The QEDC shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","14.0","0.6958","0.7278","0.7115","100.0","69.4"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","23","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","14.0","0.6736","0.7124","0.6925","100.0","64.9"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","24","The Clarus system shall allow access to new surface transportation-related environmental data.","QChS","Quality Checking Services","QChS","The QChS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","13.0","0.6877","0.7063","0.6969","100.0","64.5"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","25","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","72.0","71.0","46.0","0.9639","0.9509","0.9574","100.0","87.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","26","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","68.0","0.9693","0.9613","0.9653","100.0","89.7"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","27","The Clarus system shall be able to restrict environmental data publication based on source.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure restrictions on environmental data publication based on source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","54.0","40.0","20.0","0.7439","0.7945","0.7684","100.0","78.9"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","28","The Clarus system shall be able to restrict environmental data publication based on source.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS shall be able to restrict publication of environmental data based on the source of the data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","20.0","0.4611","0.5052","0.4821","100.0","68.1"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","29","The Clarus system shall record statistics about its operation.","CAS","Configuration & Administration Service","CAS","The CAS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","83.0","83.0","83.0","64.0","0.9406","0.9263","0.9334","100.0","92.4"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","30","The Clarus system shall log data transactions.","CAS","Configuration & Administration Service","CAS","The CAS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","31","The Clarus system shall log data transactions.","CS","Collector Services","CS","The CS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","44.0","40.0","13.0","0.7388","0.6703","0.7029","100.0","73.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","32","The Clarus system shall log data transactions.","DOG","Watchdog","DOG","The DOG shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","25.0","0.7559","0.7486","0.7523","100.0","64.9"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","33","The Clarus system shall log data transactions.","EMS","Environmental Metadata Services","EMS","The EMS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","75.0","75.0","75.0","50.0","0.9129","0.9187","0.9158","100.0","88.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","34","The Clarus system shall log data transactions.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS system shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","45.0","44.0","29.0","0.8506","0.8632","0.8569","100.0","74.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","35","The Clarus system shall log data transactions.","QChS","Quality Checking Services","QChS","The QChS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","45.0","44.0","35.0","0.8843","0.8678","0.876","100.0","74.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","36","The Clarus system shall log data transactions.","SS","Schedule Service","SS","The SS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.7529","0.7275","0.74","100.0","55.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","37","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the acquisition, processing, and dissemination of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","33.0","31.0","14.0","0.8213","0.8634","0.8418","100.0","69.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","38","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the acquisition of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9227","0.9453","0.9338","100.0","75.7"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","39","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the processing of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9219","0.9426","0.9321","100.0","75.7"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","40","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the dissemination of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9219","0.9431","0.9324","100.0","75.7"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","41","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","39.0","0.9361","0.9109","0.9233","100.0","85.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","42","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","55.0","0.9432","0.9152","0.929","100.0","95.1"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","43","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall disseminate environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","39.0","0.9164","0.9058","0.9111","100.0","85.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","44","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMS","Environmental Metadata Services","EMS","The EMS shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6424","0.5995","0.6202","100.0","61.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","45","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMS","Environmental Metadata Services","EMS","The EMS shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6404","0.594","0.6163","100.0","61.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","46","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMS","Environmental Metadata Services","EMS","The EMS shall disseminate environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6316","0.596","0.6133","100.0","61.8"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","47","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the Clarus data sharing agreements that govern the management of environmental data and metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","39.0","38.0","14.0","0.7026","0.7603","0.7303","100.0","72.1"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","48","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a user interface to define, view, and update data sharing agreements governing environmental data and metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","38.0","36.0","17.0","0.7028","0.7334","0.7178","100.0","71.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","49","The Clarus system shall collect, quality check, and disseminate environmental data.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable configuration of collection of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","19.0","0.5371","0.5551","0.5459","100.0","64.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","50","The Clarus system shall collect, quality check, and disseminate environmental data.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable configuration of quality checking of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","19.0","18.0","16.0","0.5","0.5346","0.5167","100.0","63.1"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","51","The Clarus system shall collect, quality check, and disseminate environmental data.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable configuration of dissemination of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","19.0","0.5498","0.5677","0.5586","100.0","64.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","52","The Clarus system shall collect, quality check, and disseminate environmental data.","CS","Collector Services","CS","The CS shall collect environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","65.0","60.0","26.0","0.91","0.8666","0.8877","100.0","82.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","53","The Clarus system shall collect, quality check, and disseminate environmental data.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS system shall disseminate environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","53.0","0.9775","0.985","0.9812","100.0","95.1"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","54","The Clarus system shall collect, quality check, and disseminate environmental data.","QChS","Quality Checking Services","QChS","The QChS shall quality check environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","55","The Clarus system shall provide environmental data quality flags.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","15.0","0.7085","0.7082","0.7083","100.0","73.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","56","The Clarus system shall provide environmental data quality flags.","QEDC","Qualified Environmental Data","QEDC","The QEDC shall provide environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","14.0","0.5122","0.4705","0.4905","100.0","67.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","57","The Clarus system shall provide environmental data quality flags.","QChS","Quality Checking Services","QChS","The QChS shall provide environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","31.0","31.0","19.0","0.6186","0.6269","0.6227","100.0","69.0"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","58","The Clarus system shall allow human quality checks of environmental data.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow human users to perform quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","56.0","56.0","24.0","0.8938","0.8861","0.8899","100.0","80.2"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","59","The Clarus system shall allow human quality checks of environmental data.","QChS","Quality Checking Services","QChS","The QChS shall allow human operators to perform quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","25.0","14.0","0.6348","0.6513","0.643","100.0","66.3"
"fs2","deepseek-v4-flash","clarus","results/experiment/fs2/deepseek_fs2_clarus.json","60","The Clarus system shall provide a user interface for administration.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a user interface for administration.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","19.0","0.8529","0.8316","0.8421","100.0","62.7"
