prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","11","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to update quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","90.0","90.0","90.0","74.0","0.9666","0.9476","0.957","100.0","95.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","12","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to delete quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","90.0","90.0","90.0","74.0","0.9284","0.9224","0.9254","100.0","95.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","13","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The QChS shall be able to apply quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","90.0","90.0","90.0","74.0","0.9883","0.9915","0.9899","100.0","95.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","14","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The QChS shall be able to execute quality checking rules on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","28.0","0.955","0.951","0.953","100.0","85.2"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","15","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","16","The Clarus system shall be able to implement quality checking rules specific to observation locations.","QChS","Quality Checking Services","QChS","The QChS shall be able to apply quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","63.0","63.0","63.0","40.0","0.7282","0.7059","0.7169","100.0","83.4"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","17","The Clarus system shall be able to base its quality checking process on historical environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the quality checking process to use historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","60.0","38.0","0.9807","0.9777","0.9792","100.0","91.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","18","The Clarus system shall be able to base its quality checking process on historical environmental data.","QChS","Quality Checking Services","QChS","The QChS shall be able to use historical environmental data as a basis for its quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","73.0","73.0","73.0","52.0","0.9657","0.9745","0.9701","100.0","87.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","19","The Clarus system shall be able to use multiple algorithms for its quality checking process.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure multiple algorithms for the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","66.0","0.9905","0.9837","0.9871","100.0","95.1"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","20","The Clarus system shall be able to use multiple algorithms for its quality checking process.","QChS","Quality Checking Services","QChS","The QChS shall be able to apply multiple algorithms during its quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","17.0","0.7962","0.8043","0.8002","100.0","69.4"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall allow configuration of access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","14.0","0.72","0.7557","0.7374","100.0","68.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","22","The Clarus system shall allow access to new surface transportation-related environmental data.","CS","Collector Services","CS","The CS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.7107","0.7519","0.7308","100.0","60.4"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","23","The Clarus system shall allow access to new surface transportation-related environmental data.","DOG","Watchdog","DOG","The DOG shall monitor access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","19.0","0.8933","0.8893","0.8913","100.0","78.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","24","The Clarus system shall allow access to new surface transportation-related environmental data.","EMC","Environmental Metadata Cache","EMC","The EMC shall store surface transportation-related environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","11.0","0.5432","0.5351","0.5391","100.0","60.4"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","25","The Clarus system shall allow access to new surface transportation-related environmental data.","EMC","Environmental Metadata Cache","EMC","The EMC shall allow access to stored surface transportation-related environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","13.0","0.5866","0.6053","0.5958","100.0","64.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","26","The Clarus system shall allow access to new surface transportation-related environmental data.","EMS","Environmental Metadata Services","EMS","The EMS shall allow access to new surface transportation-related environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","28.0","18.0","10.0","0.7656","0.7747","0.7701","100.0","67.2"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","27","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDC","Qualified Environmental Data","QEDC","The QEDC shall store new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","13.0","0.6535","0.6818","0.6674","100.0","64.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","28","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDC","Qualified Environmental Data","QEDC","The QEDC shall provide access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","13.0","0.7029","0.7324","0.7173","100.0","64.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","29","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","14.0","0.6736","0.7124","0.6925","100.0","64.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","30","The Clarus system shall allow access to new surface transportation-related environmental data.","QChS","Quality Checking Services","QChS","The QChS shall allow quality checking of new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","14.0","0.6942","0.7251","0.7093","100.0","68.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","31","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","58.0","57.0","23.0","0.8964","0.886","0.8911","100.0","80.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","32","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to modify security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","58.0","57.0","23.0","0.848","0.8404","0.8442","100.0","80.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","33","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","58.0","57.0","23.0","0.7619","0.7708","0.7663","100.0","80.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","34","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to assign users to security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","24.0","0.9119","0.9131","0.9125","100.0","78.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","35","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","The CAS shall enable administrators to remove users from security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","23.0","0.6266","0.6398","0.6332","100.0","77.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","36","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","62.0","62.0","62.0","36.0","0.9133","0.9064","0.9098","100.0","82.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","37","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to modify security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","62.0","62.0","62.0","36.0","0.86","0.8562","0.8581","100.0","82.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","38","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","62.0","62.0","62.0","36.0","0.753","0.7643","0.7586","100.0","82.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","39","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to view existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","57.0","57.0","36.0","0.8914","0.8958","0.8936","100.0","80.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","40","The Clarus system shall be able to restrict environmental data publication based on source.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure restrictions for environmental data publication based on source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","52.0","37.0","18.0","0.7408","0.7904","0.7648","100.0","77.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","41","The Clarus system shall be able to restrict environmental data publication based on source.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS shall be able to restrict environmental data publication based on the data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","20.0","0.4828","0.5294","0.505","100.0","68.1"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","42","The Clarus system shall record statistics about its operation.","CAS","Configuration & Administration Service","CAS","The CAS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","83.0","83.0","83.0","64.0","0.9406","0.9263","0.9334","100.0","92.4"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","43","The Clarus system shall log data transactions.","CAS","Configuration & Administration Service","CAS","The CAS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","44","The Clarus system shall log data transactions.","CS","Collector Services","CS","The CS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","44.0","40.0","13.0","0.7388","0.6703","0.7029","100.0","73.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","45","The Clarus system shall log data transactions.","DOG","Watchdog","DOG","The DOG shall log all data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","24.0","0.6268","0.6231","0.6249","100.0","64.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","46","The Clarus system shall log data transactions.","EMS","Environmental Metadata Services","EMS","The EMS shall log environmental metadata transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","45.0","0.8138","0.8484","0.8307","100.0","95.1"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","47","The Clarus system shall log data transactions.","QEDS","Qualified Environmental Data Services","QEDS","The QEDS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","45.0","0.8674","0.8748","0.8711","100.0","77.5"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","48","The Clarus system shall log data transactions.","QChS","Quality Checking Services","QChS","The QChS shall log quality checking data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","73.0","73.0","73.0","60.0","0.9111","0.9268","0.9189","100.0","87.9"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","49","The Clarus system shall log data transactions.","SS","Schedule Service","SS","The SS shall log data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.7529","0.7275","0.74","100.0","55.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","50","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the acquisition of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","23.0","0.8249","0.8632","0.8436","100.0","73.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","51","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the processing of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","23.0","0.8269","0.87","0.8479","100.0","73.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","52","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAS","Configuration & Administration Service","CAS","The CAS shall be able to configure the dissemination of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","23.0","0.819","0.8578","0.838","100.0","73.0"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","53","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the acquisition of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9227","0.9453","0.9338","100.0","75.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","54","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the processing of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9219","0.9426","0.9321","100.0","75.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","55","The Clarus system shall acquire, process, and disseminate environmental metadata.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to configure the dissemination of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9219","0.9431","0.9324","100.0","75.7"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","56","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","39.0","0.9361","0.9109","0.9233","100.0","85.2"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","57","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","55.0","0.9432","0.9152","0.929","100.0","95.1"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","58","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMC","Environmental Metadata Cache","EMC","The EMC shall store environmental metadata for dissemination.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","55.0","55.0","30.0","0.9172","0.9086","0.9129","100.0","79.8"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","59","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMS","Environmental Metadata Services","EMS","The EMS shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6424","0.5995","0.6202","100.0","61.8"
"fs2","mistral-medium-3.5","clarus","results/experiment/fs2/mistral_fs2_clarus.json","60","The Clarus system shall acquire, process, and disseminate environmental metadata.","EMS","Environmental Metadata Services","EMS","The EMS shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6404","0.594","0.6163","100.0","61.8"
