prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","26","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Configuration & Administration User Interface shall provide an interface for administrators to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","13.0","0.6941","0.7108","0.7024","83.0","62.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","27","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Configuration & Administration User Interface shall display the list of existing security groups to administrators.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","12.0","13.0","0.7736","0.7954","0.7843","83.0","62.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","28","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The Qualified Environmental Data Services shall restrict publication of environmental data based on its source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.3367","0.3512","0.3438","83.0","51.6"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","29","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDC","The Qualified Environmental Data shall store the source of each environmental data entry.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","15.0","15.0","15.0","16.0","0.542","0.5798","0.5602","83.0","23.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","30","The Clarus system shall be able to restrict environmental data publication based on source.","","","CS","The Collector Services shall tag incoming environmental data with its source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","14.0","13.0","12.0","0.5861","0.631","0.6077","83.0","22.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","31","The Clarus system shall record statistics about its operation.","","","CS","The Collector Services shall collect operational statistics from the system components.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","29.0","29.0","29.0","17.0","0.8476","0.8554","0.8515","83.0","29.7"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","32","The Clarus system shall record statistics about its operation.","","","QEDS","The Qualified Environmental Data Services shall store the collected operational statistics.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","14.0","14.0","14.0","14.0","0.6644","0.6859","0.675","83.0","22.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","33","The Clarus system shall log data transactions.","","","CS","The Collector Services shall generate a log entry for each data transaction it processes.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","36.0","35.0","17.0","0.66","0.63","0.6446","83.0","67.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","34","The Clarus system shall log data transactions.","","","QEDS","The Qualified Environmental Data Services shall generate a log entry for each data transaction involving qualified environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","15.0","13.0","10.0","0.5509","0.6041","0.5763","83.0","57.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","35","The Clarus system shall log data transactions.","","","EMS","The Environmental Metadata Services shall generate a log entry for each data transaction involving environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","30.0","13.0","12.0","0.6831","0.7403","0.7105","83.0","63.8"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","36","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","The Collector Services shall acquire environmental metadata from external sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","43.0","43.0","43.0","29.0","0.842","0.8662","0.854","83.0","36.0"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","37","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QChS","The Quality Checking Services shall process the acquired environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","50.0","51.0","50.0","25.0","0.9126","0.8996","0.9061","83.0","39.1"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","38","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QChS","The Quality Checking Services shall validate the acquired environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","23.0","0.9011","0.8931","0.8971","83.0","31.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","39","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall disseminate the processed environmental metadata to authorized consumers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6458","0.6279","0.6367","83.0","51.6"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","40","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The QEDS shall store qualified environmental data in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","14.0","0.678","0.7283","0.7023","100.0","34.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","41","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The QEDS shall manage qualified environmental data in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","15.0","0.6901","0.7428","0.7154","100.0","39.8"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","42","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","The EMS shall store environmental metadata in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","17.0","0.6897","0.7327","0.7106","100.0","34.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","43","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","The EMS shall manage environmental metadata in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","44.0","18.0","0.7094","0.7539","0.731","100.0","39.8"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","44","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CS","The CS shall collect environmental data from external sources in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","32.0","32.0","32.0","13.0","0.6972","0.748","0.7217","100.0","34.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","45","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CS","The CS shall collect environmental metadata from external sources in accordance with Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","31.0","30.0","14.0","0.7086","0.753","0.7301","100.0","33.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","46","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QChS","The QChS shall validate environmental data against Clarus data sharing agreements before storage.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","14.0","0.6022","0.6546","0.6273","100.0","34.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","47","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QChS","The QChS shall validate environmental metadata against Clarus data sharing agreements before storage.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","32.0","32.0","32.0","15.0","0.6027","0.651","0.6259","100.0","34.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","48","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","The Collector Services shall collect environmental data from external sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","29.0","0.8216","0.8047","0.8131","83.0","69.6"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","49","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The Quality Checking Services shall perform quality checks on the collected environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","47.0","46.0","22.0","0.9327","0.9313","0.932","83.0","72.3"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","50","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QEDS","The Qualified Environmental Data Services shall disseminate the quality-checked environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","57.0","36.0","25.0","0.8789","0.894","0.8864","83.0","76.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","51","The Clarus system shall provide environmental data quality flags.","","","QChS","The Quality Checking Services shall generate quality flags for environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","14.0","0.5888","0.6006","0.5946","83.0","57.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","52","The Clarus system shall provide environmental data quality flags.","","","QEDS","The Qualified Environmental Data Services shall store environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","25.0","25.0","25.0","14.0","0.6742","0.7029","0.6882","83.0","27.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","53","The Clarus system shall provide environmental data quality flags.","","","QEDS","The Qualified Environmental Data Services shall provide access to environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","24.0","24.0","15.0","0.6803","0.7052","0.6925","83.0","27.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","54","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The Quality Checking Services shall provide functionality to perform human quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","11.0","0.5871","0.5983","0.5926","83.0","57.0"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","55","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The Manual Entry User Interface shall allow a human operator to review environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","42.0","42.0","32.0","18.0","0.8678","0.8535","0.8606","83.0","35.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","56","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The Manual Entry User Interface shall allow a human operator to validate environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","42.0","42.0","32.0","18.0","0.8706","0.8625","0.8665","83.0","35.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","57","The Clarus system shall allow human quality checks of environmental data.","","","QEDS","The Qualified Environmental Data Services shall store the results of human quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","33.0","22.0","19.0","0.8847","0.8618","0.8731","83.0","31.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","58","The Clarus system shall provide a user interface for administration.","","","CAUI","The Configuration & Administration User Interface shall provide a user interface for system administration tasks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.7765","0.7703","0.7734","83.0","51.6"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","59","The Clarus system shall be able to detect data submission errors.","","","QChS","The Quality Checking Services shall detect errors in submitted data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","15.0","15.0","15.0","16.0","0.7903","0.7723","0.7812","83.0","23.4"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","60","The Clarus system shall be able to detect data submission errors.","","","CS","The Collector Services shall provide submitted data to the Quality Checking Services for error detection.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","26.0","25.0","13.0","0.7533","0.7681","0.7606","83.0","62.9"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","61","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","CS","The Collector Services shall collect in-situ environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","82.0","82.0","75.0","0.9389","0.9198","0.9293","83.0","88.5"
"react1","mistral-medium-3.5","clarus","results/experiment/react1/mistral_react1_clarus.json","62","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","QEDS","The Qualified Environmental Data Services shall provide access to in-situ environmental observations collected by Collector Services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","45.0","22.0","15.0","0.8984","0.9096","0.904","83.0","36.4"
