prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","11","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","QChS shall associate each quality checking rule with one or more observation location identifiers to enable location-specific rule application.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","33.0","32.0","12.0","0.6818","0.6739","0.6778","100.0","69.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","12","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","QChS shall apply applicable quality checking rules to observation data based on the observation location identifier of the data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","38.0","38.0","22.0","0.662","0.6603","0.6611","100.0","72.1"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","13","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","EMS","EMS shall store observation location metadata, including a reference to the set of quality checking rules applicable to that location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","36.0","37.0","27.0","18.0","0.8441","0.8337","0.8388","100.0","36.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","14","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Quality Checking Services shall request historical environmental data from the Qualified Environmental Data Services for use in the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","55.0","27.0","23.0","0.9006","0.8936","0.8971","83.0","76.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","15","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QEDS","The Qualified Environmental Data Services shall provide historical environmental data to the Quality Checking Services upon request.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","50.0","50.0","40.0","21.0","0.8811","0.8642","0.8726","83.0","39.1"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","16","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QEDS","The Qualified Environmental Data Services shall store historical environmental data to support quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","53.0","53.0","42.0","21.0","0.9266","0.8964","0.9113","83.0","40.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","17","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QEDS","The Qualified Environmental Data Services shall retrieve historical environmental data upon request to support quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","48.0","48.0","38.0","19.0","0.9115","0.8913","0.9013","83.0","38.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","18","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Quality Checking Services shall incorporate retrieved historical environmental data into its quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","48.0","48.0","29.0","25.0","0.9401","0.9304","0.9352","83.0","73.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","19","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The Quality Checking Services shall support the execution of multiple quality checking algorithms, allowing any algorithm to be selected for a given quality check task.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","33.0","34.0","25.0","12.0","0.7864","0.791","0.7887","83.0","66.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","20","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CS","The Clarus system shall collect new surface transportation-related environmental data from external sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","19.0","19.0","19.0","13.0","0.6536","0.7102","0.6807","83.0","60.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMS","The Clarus system shall store surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","19.0","20.0","19.0","11.0","0.5384","0.5235","0.5309","83.0","60.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","22","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall provide access to surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.5093","0.5377","0.5231","83.0","51.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","23","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Configuration & Administration Service shall provide an API to create, read, update, and delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","13.0","12.0","9.0","0.7363","0.7648","0.7503","83.0","57.0"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","24","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Configuration & Administration User Interface shall provide a management console allowing administrators to create, read, update, and delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","19.0","17.0","8.0","0.7535","0.791","0.7718","83.0","59.3"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","25","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The Configuration & Administration Service shall provide an administrative interface to create, modify, and delete source-based publication restriction rules, each rule specifying allowed and disallowed environmental data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","7.0","9.0","7.0","4.0","0.6355","0.6693","0.652","83.0","54.8"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","26","The Clarus system shall be able to restrict environmental data publication based on source.","","","EMS","The Environmental Metadata Services shall persist and retrieve source-based publication restriction rules, making them available to data publishing components.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","9.0","10.0","9.0","6.0","0.6314","0.6526","0.6418","83.0","20.7"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","27","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The Qualified Environmental Data Services shall enforce source-based publication restrictions by filtering environmental data based on the configured allowed sources prior to qualifying data for publication.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.434","0.4706","0.4516","83.0","51.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","28","The Clarus system shall record statistics about its operation.","","","CS","The Collector Services shall collect and persistently record operational statistics of the Clarus system, including but not limited to uptime, transaction counts, and error occurrences.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","28.0","24.0","7.0","0.6747","0.757","0.7135","83.0","27.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","29","The Clarus system shall log data transactions.","","","EMS","The Clarus system shall log creation, modification, and deletion transactions for environmental data through the Environmental Metadata Services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","33.0","40.0","22.0","10.0","0.6786","0.7688","0.7209","83.0","66.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","30","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","The Collector Services shall acquire environmental metadata from source systems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","43.0","43.0","43.0","29.0","0.908","0.9097","0.9088","83.0","36.0"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","31","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall validate acquired environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.5931","0.5736","0.5832","83.0","51.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","32","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall transform acquired environmental metadata into a standardized format.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6162","0.5919","0.6038","83.0","51.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","33","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QChS","The Quality Checking Services shall perform quality checking on processed environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","23.0","0.8614","0.8649","0.8632","83.0","31.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","34","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QEDS","The Qualified Environmental Data Services shall disseminate processed environmental metadata to downstream consumers in a qualified format.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","27.0","28.0","27.0","13.0","0.8359","0.8586","0.8471","83.0","28.8"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","35","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDC","The Clarus system shall store all environmental data in a qualified environmental data repository.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","14.0","14.0","14.0","14.0","0.5247","0.5428","0.5336","83.0","22.9"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","36","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDC","The Clarus system shall ensure the integrity and availability of environmental data as required by the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","32.0","32.0","32.0","13.0","0.5319","0.6004","0.5641","83.0","31.0"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","37","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","The Clarus system shall manage environmental metadata, including provenance, timestamps, and classification, in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","35.0","37.0","35.0","12.0","0.6529","0.7439","0.6955","83.0","32.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","38","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QChS","The Clarus system shall perform quality checks on environmental data to verify compliance with data sharing agreement specifications before the data is shared.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","17.0","18.0","17.0","8.0","0.5382","0.5808","0.5587","83.0","24.3"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","39","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAS","The Clarus system shall allow administrators to configure data sharing agreement parameters, including which data sets are shareable, access controls, and reporting requirements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","16.0","15.0","8.0","0.8225","0.8471","0.8346","83.0","58.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","40","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","The Collector Services shall collect environmental data from source systems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","29.0","0.8848","0.8635","0.874","83.0","69.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","41","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The Quality Checking Services shall validate and quality-check collected environmental data to ensure accuracy, completeness, and compliance with defined standards.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","45.0","38.0","11.0","0.8388","0.8875","0.8624","83.0","68.7"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","42","The Clarus system shall collect, quality check, and disseminate environmental data.","","","EMS","The Environmental Metadata Services shall disseminate validated environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","60.0","61.0","40.0","25.0","0.9086","0.9079","0.9082","83.0","43.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","43","The Clarus system shall provide environmental data quality flags.","","","QChS","The Quality Checking Services shall compute and assign quality flags to all environmental data records according to defined validation rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","9.0","10.0","9.0","7.0","0.5665","0.5915","0.5787","83.0","55.7"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","44","The Clarus system shall provide environmental data quality flags.","","","QChS","The Quality Checking Services shall include the computed quality flags in the record metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","14.0","0.7257","0.7458","0.7356","83.0","57.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","45","The Clarus system shall provide environmental data quality flags.","","","QEDS","The Qualified Environmental Data Services shall provide an API that returns environmental data records with their associated quality flags and supports retrieval of records filtered by flag value and timestamp.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","21.0","25.0","21.0","8.0","0.6539","0.6863","0.6697","83.0","26.1"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","46","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The system shall provide a user interface through which a human operator can view environmental data records and initiate quality check actions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","22.0","24.0","15.0","9.0","0.8397","0.8475","0.8436","83.0","26.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","47","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The system shall implement a Quality Checking Service that receives quality check results from a human operator and updates the data quality status in the Qualified Environmental Data store.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","7.0","0.6414","0.6789","0.6596","83.0","58.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","48","The Clarus system shall allow human quality checks of environmental data.","","","QEDS","The system shall provide a Qualified Environmental Data Service that supplies environmental data records to the human quality checking interface.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","27.0","28.0","18.0","13.0","0.857","0.8439","0.8504","83.0","28.8"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","49","The Clarus system shall provide a user interface for administration.","","","CAUI","The Configuration & Administration User Interface shall provide a user interface for administration of the Clarus system.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.793","0.7981","0.7956","83.0","51.6"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","50","The Clarus system shall be able to detect data submission errors.","","","QChS","The Quality Checking Services shall detect errors in incoming data submissions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","14.0","14.0","14.0","14.0","0.8094","0.7937","0.8014","83.0","22.9"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","51","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","CS","CS shall provide an interface that enables the Clarus system to retrieve in-situ environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","59.0","57.0","42.0","0.9227","0.951","0.9367","100.0","80.7"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","52","The Clarus system shall be able to access remotely sensed environmental observations from data collectors.","","","CS","CS shall collect remotely sensed environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","82.0","82.0","76.0","0.952","0.9289","0.9403","100.0","91.9"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","53","The Clarus system shall be able to access remotely sensed environmental observations from data collectors.","","","QEDS","QEDS shall deliver remotely sensed environmental observations to the Clarus system.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","47.0","47.0","47.0","38.0","0.8539","0.8763","0.865","100.0","41.2"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","54","The Clarus system shall be able to receive roadway weather measurements derived from VII data.","","","CS","CS shall receive roadway weather measurements derived from VII data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","82.0","82.0","82.0","76.0","0.9612","0.9394","0.9502","100.0","91.9"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","55","The Clarus system shall be able to receive roadway weather measurements derived from VII data.","","","CS","CS shall validate each received roadway weather measurement against the defined VII-derived roadway weather measurement schema.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","30.0","16.0","0.8623","0.873","0.8676","100.0","73.0"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","56","The Clarus system shall accept environmental data derived from images.","","","CS","The Collector Services shall ingest environmental data derived from images.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","43.0","0.7361","0.7213","0.7286","83.0","75.5"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","57","The Clarus system shall accept environmental data derived from images.","","","QEDS","The Qualified Environmental Data Services shall store and manage accepted environmental data derived from images.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","46.0","44.0","22.0","0.7711","0.7611","0.7661","83.0","36.4"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","58","The Clarus system shall be able to retrieve environmental data directly from environmental sensor station collectors.","","","CS","The Collector Services subsystem shall provide a direct data retrieval interface to communicate with environmental sensor station collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","45.0","35.0","18.0","0.8829","0.9094","0.8959","83.0","71.0"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","59","The Clarus system shall be able to retrieve environmental data directly from environmental sensor station collectors.","","","CS","The Collector Services subsystem shall fetch environmental data from environmental sensor station collectors upon request.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","58.0","57.0","33.0","0.8683","0.8901","0.8791","83.0","77.3"
"react1","command-a-plus-05-2026","clarus","results/experiment/react1/cohere_react1_clarus.json","60","The Clarus system shall minimize the time for data acquisition.","","","CS","The Collector Services shall deliver raw data to the system within a maximum latency of 100 milliseconds from the scheduled acquisition start time.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","7.0","7.0","7.0","7.0","0.438","0.4224","0.43","83.0","54.8"
