prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","11","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","CAS","The CAS shall be able to configure quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","12","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The QChS shall be able to implement quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","74.0","74.0","74.0","47.0","0.73","0.7075","0.7186","100.0","88.3"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","13","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","CAS","The CAS shall be able to configure the quality checking process to use historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","60.0","38.0","0.9807","0.9777","0.9792","100.0","91.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","14","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The QChS shall be able to base its quality checking process on historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","70.0","70.0","50.0","31.0","0.9541","0.957","0.9556","100.0","86.5"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","15","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","CAS","The CAS shall be able to configure multiple algorithms for the quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","66.0","0.9905","0.9837","0.9871","100.0","95.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","16","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The QChS shall be able to use multiple algorithms for its quality checking process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","18.0","0.7955","0.8068","0.8011","100.0","73.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","17","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CAS","The CAS shall allow configuration of access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","14.0","0.72","0.7557","0.7374","100.0","68.5"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","18","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CS","The CS shall allow collection of new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.7015","0.7514","0.7256","100.0","60.4"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","19","The Clarus system shall allow access to new surface transportation-related environmental data.","","","DOG","The DOG shall monitor access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","19.0","0.8933","0.8893","0.8913","100.0","78.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","20","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMC","The EMC shall cache new surface transportation-related environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","13.0","0.6753","0.6971","0.686","100.0","64.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMS","The EMS shall provide access to new surface transportation-related environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","18.0","9.0","9.0","0.7613","0.7725","0.7668","100.0","63.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","22","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDC","The QEDC shall store new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","13.0","0.6535","0.6818","0.6674","100.0","64.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","23","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The QEDS shall allow access to new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","22.0","14.0","0.6736","0.7124","0.6925","100.0","64.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","24","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QChS","The QChS shall allow quality checking of new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","14.0","0.6942","0.7251","0.7093","100.0","68.5"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","25","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall enable administrators to manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","72.0","71.0","46.0","0.9639","0.9509","0.9574","100.0","87.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","26","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall provide an interface for administrators to manage security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","31.0","0.9219","0.9288","0.9253","100.0","78.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","27","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The CAS shall be able to configure restrictions for environmental data publication based on source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","52.0","37.0","18.0","0.7408","0.7904","0.7648","100.0","77.5"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","28","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall be able to restrict environmental data publication based on source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","20.0","0.479","0.514","0.4959","100.0","68.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","29","The Clarus system shall record statistics about its operation.","","","CAS","The CAS shall record statistics about its operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","83.0","83.0","83.0","64.0","0.9406","0.9263","0.9334","100.0","92.4"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","30","The Clarus system shall log data transactions.","","","CAS","The CAS shall log configuration and administration data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","73.0","76.0","73.0","30.0","0.9287","0.9582","0.9432","100.0","87.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","31","The Clarus system shall log data transactions.","","","CS","The CS shall log data collection transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","38.0","36.0","18.0","0.729","0.6685","0.6974","100.0","71.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","32","The Clarus system shall log data transactions.","","","DOG","The DOG shall log watchdog monitoring transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","24.0","0.7058","0.6988","0.7023","100.0","64.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","33","The Clarus system shall log data transactions.","","","EMS","The EMS shall log environmental metadata transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","45.0","0.8138","0.8484","0.8307","100.0","95.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","34","The Clarus system shall log data transactions.","","","QEDS","The QEDS shall log qualified environmental data transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","27.0","0.6083","0.6543","0.6305","100.0","73.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","35","The Clarus system shall log data transactions.","","","QChS","The QChS shall log quality checking transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","80.0","75.0","0.9387","0.9474","0.943","100.0","91.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","36","The Clarus system shall log data transactions.","","","SS","The SS shall log scheduling transactions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.7536","0.7396","0.7465","100.0","55.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","37","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CAS","The CAS shall be able to configure the acquisition of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","23.0","0.8249","0.8632","0.8436","100.0","73.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","38","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMC","The EMC shall acquire environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","39.0","0.9361","0.9109","0.9233","100.0","85.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","39","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMC","The EMC shall process environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","55.0","0.9432","0.9152","0.929","100.0","95.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","40","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The EMS shall disseminate environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","17.0","15.0","9.0","0.6316","0.596","0.6133","100.0","61.8"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","41","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CAUI","The CAUI shall provide an interface to configure the acquisition of environmental metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","46.0","46.0","25.0","0.9227","0.9453","0.9338","100.0","75.7"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","42","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAS","The CAS shall manage environmental data according to the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","63.0","62.0","63.0","25.0","0.7112","0.7574","0.7336","100.0","83.4"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","43","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAS","The CAS shall manage environmental metadata according to the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","59.0","59.0","59.0","24.0","0.7172","0.7598","0.7379","100.0","81.6"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","44","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAUI","The CAUI shall provide an interface to manage environmental data according to the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","56.0","56.0","19.0","0.6725","0.7146","0.6929","100.0","80.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","45","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CAUI","The CAUI shall provide an interface to manage environmental metadata according to the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","23.0","0.6782","0.7158","0.6965","100.0","78.9"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","46","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","The CS shall collect environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","65.0","60.0","26.0","0.91","0.8666","0.8877","100.0","82.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","47","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The QChS shall quality check environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","48","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QEDS","The QEDS shall disseminate environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9894","0.9921","0.9908","100.0","100.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","49","The Clarus system shall provide environmental data quality flags.","","","QChS","The QChS shall generate environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","31.0","31.0","19.0","0.614","0.6179","0.6159","100.0","69.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","50","The Clarus system shall provide environmental data quality flags.","","","QEDC","The QEDC shall store environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","14.0","0.5219","0.4826","0.5015","100.0","67.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","51","The Clarus system shall provide environmental data quality flags.","","","CAUI","The CAUI shall display environmental data quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","41.0","40.0","15.0","0.7008","0.6886","0.6947","100.0","73.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","52","The Clarus system shall allow human quality checks of environmental data.","","","CAUI","The CAUI shall allow a user to perform human quality checks of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","56.0","56.0","24.0","0.8925","0.8858","0.8892","100.0","80.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","53","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The QChS shall support human quality checks of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","19.0","0.598","0.6119","0.6049","100.0","68.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","54","The Clarus system shall provide a user interface for administration.","","","CAUI","The CAUI shall provide a user interface for administration.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","19.0","0.8529","0.8316","0.8421","100.0","62.7"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","55","The Clarus system shall be able to detect data submission errors.","","","CS","The CS shall be able to detect errors in submitted environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","19.0","0.6491","0.6572","0.6531","100.0","62.7"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","56","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","CS","The CS shall be able to retrieve in-situ environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","88.0","87.0","88.0","75.0","0.9834","0.987","0.9852","100.0","94.6"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","57","The Clarus system shall be able to access remotely sensed environmental observations from data collectors.","","","CS","The CS shall be able to access remotely sensed environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9826","0.9868","0.9847","100.0","95.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","58","The Clarus system shall be able to receive roadway weather measurements derived from VII data.","","","CS","The CS shall be able to receive roadway weather measurements derived from VII data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9828","0.9872","0.985","100.0","95.1"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","59","The Clarus system shall accept environmental data derived from images.","","","CS","The CS shall accept environmental data derived from images.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","54.0","0.8268","0.8077","0.8171","100.0","89.7"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","60","The Clarus system shall be able to retrieve environmental data directly from environmental sensor station collectors.","","","CS","The CS shall be able to retrieve environmental data directly from environmental sensor station collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9907","0.9943","0.9925","100.0","100.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","61","The Clarus system shall minimize the time for data acquisition.","","","CS","The CS shall minimize the time for environmental data acquisition.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","22.0","20.0","7.0","0.5805","0.5339","0.5562","100.0","64.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","62","The Clarus system shall process data as they are received.","","","CS","The CS shall process environmental data as they are received.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9867","0.9925","0.9896","100.0","100.0"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","63","The Clarus system shall process data as they are received.","","","QChS","The QChS shall process environmental data as they are received.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","46.0","0.717","0.7113","0.7141","100.0","85.2"
"fs1","mistral-medium-3.5","clarus","results/experiment/fs1/mistral_fs1_clarus.json","64","The Clarus system shall collect pavement-related observations.","","","CS","The CS shall collect pavement-related observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9339","0.9121","0.9228","100.0","95.1"
