prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","11","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall display a list of quality checking rules associated with each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","31.0","0.9388","0.9349","0.9369","100.0","85.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","12","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall enforce quality checking rules that are specified for each environmental parameter during data processing.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","57.0","56.0","19.0","0.9065","0.9155","0.9109","100.0","80.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","13","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to create a quality checking rule definition that includes a unique identifier and a reference to an environmental situation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","32.0","31.0","11.0","0.8895","0.8934","0.8914","100.0","69.0"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","14","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to retrieve all stored quality checking rule definitions.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","17.0","0.647","0.6262","0.6364","100.0","68.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","15","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall support the definition of quality checking rules that include conditions referencing environmental situation parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","44.0","43.0","19.0","0.9328","0.9314","0.9321","100.0","74.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","16","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall evaluate data against the quality checking rule that corresponds to the data's environmental situation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","38.0","38.0","16.0","0.8566","0.8515","0.854","100.0","72.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","17","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the means to define and persist quality checking rules that are linked to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","52.0","53.0","52.0","20.0","0.9114","0.9046","0.908","100.0","78.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","18","The Clarus system shall be able to implement quality checking rules specific to observation locations.","QChS","Quality Checking Services","QChS","QChS shall select and apply quality checking rules based on the observation location associated with the data being quality-checked.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","33.0","32.0","16.0","0.6507","0.6437","0.6472","100.0","69.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","19","The Clarus system shall be able to base its quality checking process on historical environmental data.","CAS","Configuration & Administration Service","CAS","CAS shall store a configuration flag that indicates whether the quality checking process uses historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","33.0","20.0","0.8963","0.8791","0.8876","100.0","77.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","20","The Clarus system shall be able to base its quality checking process on historical environmental data.","CAS","Configuration & Administration Service","CAS","CAS shall provide a configurable parameter specifying the time range (e.g., lookback period) for historical environmental data to be used in quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","54.0","55.0","54.0","35.0","0.8389","0.8871","0.8623","100.0","79.3"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","21","The Clarus system shall be able to base its quality checking process on historical environmental data.","QChS","Quality Checking Services","QChS","QChS shall access historical environmental data to perform quality checks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","56.0","56.0","25.0","0.9302","0.9132","0.9217","100.0","80.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","22","The Clarus system shall be able to use multiple algorithms for its quality checking process.","CAS","Configuration & Administration Service","CAS","CAS shall store a configuration that specifies a list of quality checking algorithm identifiers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","17.0","0.8164","0.7917","0.8039","100.0","69.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","23","The Clarus system shall be able to use multiple algorithms for its quality checking process.","CAS","Configuration & Administration Service","CAS","CAS shall provide an interface to retrieve the stored list of quality checking algorithm identifiers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","17.0","0.8423","0.827","0.8346","100.0","69.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","24","The Clarus system shall be able to use multiple algorithms for its quality checking process.","QChS","Quality Checking Services","QChS","QChS shall be capable of applying more than one quality checking algorithm to the same set of input data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","37.0","36.0","18.0","0.7496","0.7784","0.7637","100.0","71.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","25","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall provide a configuration endpoint to register a new surface transportation-related environmental data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","18.0","18.0","11.0","0.6808","0.6982","0.6894","100.0","63.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","26","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall store the registered data source definition persistently.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","11.0","0.6471","0.6131","0.6296","100.0","60.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","27","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall enforce access control so that only administrators can register new data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","18.0","18.0","11.0","0.633","0.638","0.6355","100.0","63.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","28","The Clarus system shall allow access to new surface transportation-related environmental data.","CAS","Configuration & Administration Service","CAS","The CAS shall return a unique identifier for each newly registered data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","11.0","0.7154","0.7096","0.7125","100.0","59.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","29","The Clarus system shall allow access to new surface transportation-related environmental data.","CS","Collector Services","CS","CS shall provide an interface that allows the ingestion of new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","10.0","0.721","0.7574","0.7387","100.0","59.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","30","The Clarus system shall allow access to new surface transportation-related environmental data.","DOG","Watchdog","DOG","The Watchdog shall send a health check request to the Collector Services subsystem every 60 seconds.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","11.0","0.4343","0.4447","0.4395","83.0","56.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","31","The Clarus system shall allow access to new surface transportation-related environmental data.","DOG","Watchdog","DOG","The Watchdog shall generate an alert if the Collector Services health check request does not receive a successful response within 10 seconds.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","8.0","8.0","8.0","7.0","0.4569","0.4918","0.4737","83.0","55.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","32","The Clarus system shall allow access to new surface transportation-related environmental data.","EMC","Environmental Metadata Cache","EMC","The Environmental Metadata Cache shall store metadata records for new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","10.0","0.5993","0.6332","0.6158","83.0","56.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","33","The Clarus system shall allow access to new surface transportation-related environmental data.","EMC","Environmental Metadata Cache","EMC","The Environmental Metadata Cache shall retrieve stored metadata records for surface transportation-related environmental data when requested.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.4965","0.5498","0.5218","83.0","51.6"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","34","The Clarus system shall allow access to new surface transportation-related environmental data.","EMS","Environmental Metadata Services","EMS","EMS shall provide a function to register metadata for new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","16.0","16.0","8.0","10.0","0.7358","0.7465","0.7411","100.0","62.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","35","The Clarus system shall allow access to new surface transportation-related environmental data.","EMS","Environmental Metadata Services","EMS","EMS shall provide a function to query and retrieve metadata for surface transportation-related environmental data that has been registered.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","7.0","0.5494","0.5371","0.5432","100.0","60.9"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","36","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDC","Qualified Environmental Data","QEDC","The Qualified Environmental Data subsystem shall provide a retrieval interface for surface transportation-related environmental data that has been newly qualified.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6064","0.6572","0.6308","83.0","51.6"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","37","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDS","Qualified Environmental Data Services","QEDS","QEDS shall provide a query interface that accepts a start time parameter and returns surface transportation-related environmental data with timestamps equal to or later than that start time.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","7.0","7.0","7.0","5.0","0.4987","0.5678","0.531","100.0","58.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","38","The Clarus system shall allow access to new surface transportation-related environmental data.","QEDS","Qualified Environmental Data Services","QEDS","QEDS shall ensure that only surface transportation-related environmental data is included in the results of any data retrieval operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","9.0","9.0","9.0","8.0","0.3309","0.3502","0.3403","100.0","59.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","39","The Clarus system shall allow access to new surface transportation-related environmental data.","QChS","Quality Checking Services","QChS","QChS shall receive new surface transportation-related environmental data from the data acquisition subsystem.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","19.0","19.0","19.0","12.0","0.7093","0.7521","0.7301","100.0","63.6"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","40","The Clarus system shall allow access to new surface transportation-related environmental data.","QChS","Quality Checking Services","QChS","QChS shall validate the received data against a predefined set of quality criteria.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","13.0","0.7118","0.7079","0.7098","100.0","64.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","41","The Clarus system shall allow access to new surface transportation-related environmental data.","QChS","Quality Checking Services","QChS","QChS shall output each validated datum with an associated quality status (pass/fail).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","19.0","19.0","19.0","12.0","0.6304","0.6383","0.6343","100.0","63.6"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","42","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to create a security group with a unique name.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","45.0","43.0","19.0","0.8048","0.8128","0.8088","100.0","74.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","43","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to retrieve a security group by its identifier.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","47.0","46.0","22.0","0.8409","0.8502","0.8455","100.0","75.7"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","44","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to update the name or description of an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","45.0","43.0","19.0","0.7815","0.8043","0.7927","100.0","74.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","45","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API to delete an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","25.0","0.73","0.7467","0.7383","100.0","77.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","46","The Clarus system shall enable administrators to manage security groups.","CAS","Configuration & Administration Service","CAS","CAS shall enforce that only authenticated administrator users can invoke the security group management APIs.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","50.0","44.0","14.0","0.6021","0.6428","0.6218","100.0","74.8"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","47","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall display a list of existing security groups when the administrator accesses the security group management view.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","33.0","32.0","12.0","0.8107","0.8418","0.826","100.0","69.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","48","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a button or link to create a new security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","22.0","0.6767","0.7086","0.6923","100.0","73.0"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","49","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall present a form for creating a security group, including fields for group name and description.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","33.0","32.0","14.0","0.7967","0.8199","0.8081","100.0","69.4"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","50","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow the administrator to select an existing security group to view its details.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","36.0","35.0","17.0","0.84","0.871","0.8552","100.0","70.8"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","51","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an edit option for a selected security group that opens the group details in editable form.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","31.0","30.0","13.0","0.7672","0.8114","0.7887","100.0","68.5"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","52","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow the administrator to delete a selected security group after confirmation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","38.0","38.0","19.0","0.7096","0.7522","0.7303","100.0","72.1"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","53","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide an interface to add or remove users from a selected security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","36.0","35.0","17.0","0.7433","0.7889","0.7654","100.0","70.8"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","54","The Clarus system shall enable administrators to manage security groups.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable the administrator to assign permissions to a security group via a permission selection interface.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","46.0","44.0","18.0","0.8625","0.8993","0.8805","100.0","74.8"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","55","The Clarus system shall be able to restrict environmental data publication based on source.","CAS","Configuration & Administration Service","CAS","CAS shall provide functionality to create, read, update, and delete publication restriction rules that associate a data source with a publication action (allow or deny).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","16.0","19.0","16.0","7.0","0.7179","0.76","0.7383","100.0","62.2"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","56","The Clarus system shall be able to restrict environmental data publication based on source.","CAS","Configuration & Administration Service","CAS","CAS shall persistently store publication restriction rules for each data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","26.0","25.0","13.0","0.6734","0.6753","0.6743","100.0","66.3"
"cot2","deepseek-v4-flash","clarus","results/experiment/cot2/deepseek_cot2_clarus.json","57","The Clarus system shall be able to restrict environmental data publication based on source.","CAS","Configuration & Administration Service","CAS","CAS shall provide an API for external subsystems to retrieve the current publication restriction rules for a given data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","22.0","20.0","9.0","0.6991","0.7287","0.7136","100.0","64.0"
