prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","11","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The Schedule Service shall detect when new data becomes available.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.7165","0.7264","0.7214","83.0","51.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","12","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The Schedule Service shall trigger the quality checking process immediately upon detection of newly available data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6342","0.6434","0.6388","83.0","51.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","13","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The Schedule Service shall initiate invocation of the Quality Checking Services without unnecessary delay after data becomes available.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","15.0","12.0","8.0","0.6235","0.6602","0.6413","83.0","57.0"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","14","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall provide the capability to record the specific quality checking method applied to each derived environmental data element.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","44.0","40.0","13.0","0.7181","0.7578","0.7374","100.0","73.0"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","15","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall store, for each quality checking method recorded, an identifier that uniquely associates the method with the quality checking information it produced.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","32.0","29.0","11.0","0.79","0.8516","0.8196","100.0","68.1"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","16","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall maintain a configurable list of quality checking methods available for application by the Quality Checking Services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","49.0","47.0","22.0","0.8138","0.8561","0.8344","100.0","76.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","17","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall provide an interface for retrieving the recorded quality checking method associated with any given quality checking result.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","33.0","30.0","12.0","0.8689","0.903","0.8856","100.0","68.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","18","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The CAS shall persist records of applied quality checking methods such that they remain retrievable for the configured data retention period.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","40.0","35.0","14.0","0.6796","0.7675","0.7209","100.0","70.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","19","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall record the identity of each quality checking method applied when deriving quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","11.0","12.0","0.6885","0.6964","0.6924","83.0","61.1"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","20","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall associate each recorded quality checking method with the corresponding derived quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","11.0","11.0","11.0","10.0","0.779","0.7792","0.7791","83.0","56.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","21","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall record the sequence in which quality checking methods are applied when deriving quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","10.0","11.0","0.8381","0.8345","0.8363","83.0","60.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","22","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall persist the recorded quality checking methods for each instance of derived quality checking information.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","11.0","11.0","11.0","10.0","0.6556","0.6733","0.6643","83.0","56.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","23","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to define a quality checking rule for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","37.0","0.9498","0.933","0.9413","100.0","85.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","24","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall store the quality checking rules configured for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","80.0","48.0","0.9436","0.9076","0.9252","100.0","91.0"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","25","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to associate one or more quality checking rules with a specific environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","52.0","53.0","52.0","22.0","0.8822","0.8791","0.8806","100.0","78.4"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","26","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to modify an existing quality checking rule for an environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","57.0","57.0","20.0","0.8616","0.8465","0.854","100.0","80.7"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","27","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to delete an existing quality checking rule for an environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","57.0","57.0","20.0","0.8408","0.8335","0.8371","100.0","80.7"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","28","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to enable or disable a configured quality checking rule for an environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","55.0","55.0","18.0","0.7933","0.7904","0.7919","100.0","79.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","29","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","CAS shall make the configured quality checking rules for each environmental parameter available for retrieval by other Clarus subsystems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","65.0","64.0","45.0","0.8809","0.9014","0.891","100.0","83.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","30","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to select an environmental parameter for which quality checking rules will be defined.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","48.0","49.0","32.0","19.0","0.8854","0.9009","0.8931","100.0","76.6"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","31","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to create a quality checking rule for a selected environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","44.0","43.0","16.0","0.8765","0.8909","0.8837","100.0","74.4"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","32","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to edit an existing quality checking rule for a selected environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","15.0","0.8555","0.879","0.8671","100.0","73.9"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","33","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to delete an existing quality checking rule for a selected environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","15.0","0.806","0.8362","0.8208","100.0","73.9"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","34","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to view all quality checking rules configured for a selected environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","56.0","57.0","56.0","27.0","0.8965","0.9214","0.9088","100.0","80.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","35","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a means for an authorized user to enable or disable a quality checking rule for a selected environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","16.0","0.8044","0.839","0.8213","100.0","77.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","36","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall validate that required fields for a quality checking rule are provided before allowing the rule to be saved.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","25.0","12.0","0.6632","0.6623","0.6627","100.0","66.3"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","37","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall display a confirmation message to the user upon successful creation, modification, or deletion of a quality checking rule.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","26.0","13.0","0.6183","0.6157","0.617","100.0","66.7"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","38","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall provide the capability to define quality checking rules for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","37.0","0.9497","0.9493","0.9495","100.0","85.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","39","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall apply the defined quality checking rules to environmental parameter data received for processing.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","64.0","55.0","24.0","0.9189","0.9212","0.92","100.0","83.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","40","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall support the association of one or more quality checking rules with a single environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","55.0","55.0","23.0","0.8058","0.8364","0.8208","100.0","79.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","41","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall allow quality checking rules to be configured independently for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","27.0","0.7379","0.7573","0.7475","100.0","85.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","42","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall execute the applicable quality checking rules for an environmental parameter whenever data for that parameter is evaluated.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","61.0","61.0","61.0","31.0","0.9135","0.9195","0.9165","100.0","82.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","43","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","QChS shall produce a quality check result for each environmental parameter based on the implemented quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","61.0","61.0","43.0","18.0","0.9141","0.9123","0.9132","100.0","82.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","44","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to define quality checking rules that are associated with specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","58.0","59.0","58.0","24.0","0.9506","0.9361","0.9433","100.0","81.1"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","45","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall store configuration parameters for quality checking rules associated with specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","70.0","70.0","61.0","27.0","0.9357","0.9084","0.9218","100.0","86.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","46","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to modify configuration parameters for quality checking rules associated with specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","65.0","56.0","23.0","0.9242","0.9139","0.919","100.0","83.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","47","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to enable or disable quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","73.0","73.0","73.0","57.0","0.8566","0.8619","0.8592","100.0","87.9"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","48","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability to delete quality checking rules associated with specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","64.0","64.0","29.0","0.8844","0.8805","0.8825","100.0","83.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","49","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall associate each configured quality checking rule with one or more defined environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","44.0","43.0","16.0","0.8698","0.8574","0.8635","100.0","74.4"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","50","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall make the configured quality checking rules and their associated environmental situation parameters available to Quality Checking Services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","42.0","42.0","42.0","18.0","0.9106","0.8993","0.9049","100.0","73.9"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","51","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","CAS shall validate that configuration parameters entered for a quality checking rule are consistent with the defined environmental situation before the configuration is saved.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","37.0","29.0","10.0","0.8108","0.8294","0.82","100.0","71.2"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","52","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall provide the capability to define quality checking rules that apply to specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","64.0","64.0","29.0","0.966","0.9715","0.9688","100.0","83.8"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","53","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall apply environmental-situation-specific quality checking rules to environmental data during quality checking processing.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","57.0","38.0","24.0","0.9236","0.9255","0.9246","100.0","80.7"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","54","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall support the association of one or more quality checking rules with a defined environmental situation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","45.0","46.0","45.0","21.0","0.9156","0.9291","0.9223","100.0","75.3"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","55","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall determine which environmental-situation-specific quality checking rule(s) to apply based on the environmental situation associated with the data being checked.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","40.0","23.0","12.0","0.8718","0.8891","0.8804","100.0","72.1"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","56","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","QChS shall be able to execute environmental-situation-specific quality checking rules independently of quality checking rules that are not situation-specific.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","61.0","61.0","43.0","22.0","0.7312","0.7675","0.7489","100.0","82.5"
"cot2","claude-sonnet-5","clarus","results/experiment/cot2/claude_cot2_clarus.json","57","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","CAS shall provide the capability for an administrator to define quality checking rules that are specific to individual observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","58.0","60.0","58.0","19.0","0.9133","0.913","0.9132","100.0","81.1"
