prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","11","The Clarus system shall implement quality checking processes as soon as data become available.","SS","Schedule Service","SS","The Schedule Service shall ensure that quality checking processes are initiated within 5 seconds of data becoming available.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.4158","0.4358","0.4255","83.0","51.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","12","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall store the configuration of all quality checking methods applied by the system.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","37.0","39.0","37.0","22.0","0.7751","0.7935","0.7842","83.0","68.3"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","13","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall maintain a version history of all quality checking method configurations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","25.0","24.0","14.0","0.759","0.7769","0.7678","83.0","62.4"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","14","The Clarus system shall record the methods applied when deriving quality checking information.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall ensure that quality checking method configurations are persisted in non-volatile storage.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","22.0","20.0","11.0","0.6366","0.7226","0.6769","83.0","60.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","15","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall store the algorithm name and version used for each quality check performed.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","11.0","0.7337","0.7435","0.7386","83.0","64.7"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","16","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall log the timestamp when each quality check method was applied.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","21.0","13.0","0.6939","0.7244","0.7088","83.0","66.0"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","17","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall record the input parameters and thresholds used by each quality check method.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","20.0","20.0","20.0","11.0","0.787","0.7854","0.7862","83.0","60.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","18","The Clarus system shall record the methods applied when deriving quality checking information.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall associate each quality check result with the corresponding method identifier.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","12.0","0.8139","0.8145","0.8142","83.0","61.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","19","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow the definition of quality checking rules for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","64.0","64.0","64.0","55.0","0.9394","0.9257","0.9325","83.0","80.4"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","20","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall enable the storage of quality checking rules in a structured format.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","47.0","48.0","47.0","24.0","0.8597","0.8844","0.8719","83.0","72.8"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","21","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall support the modification of existing quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","45.0","46.0","45.0","30.0","0.8479","0.8398","0.8438","83.0","71.9"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","22","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow the deletion of quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","48.0","48.0","48.0","32.0","0.7332","0.7383","0.7357","83.0","73.2"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","23","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall validate the syntax and logic of newly defined quality checking rules before saving them.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","29.0","27.0","14.0","0.7819","0.8154","0.7983","83.0","63.8"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","24","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall provide an interface for retrieving the list of all quality checking rules associated with environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","40.0","31.0","15.0","0.8901","0.8924","0.8913","83.0","68.7"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","25","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall ensure that quality checking rules are uniquely identifiable within the system.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","31.0","30.0","17.0","0.7996","0.8298","0.8144","83.0","65.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","26","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide a user interface for administrators to define quality checking rules for each environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","61.0","61.0","61.0","26.0","0.9224","0.9341","0.9282","100.0","82.5"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","27","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow administrators to create quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","25.0","0.9059","0.8891","0.8974","100.0","77.5"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","28","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow administrators to edit quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","25.0","0.8913","0.8765","0.8838","100.0","77.5"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","29","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall allow administrators to delete quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","50.0","25.0","0.8535","0.8488","0.8511","100.0","77.5"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","30","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall display a list of all existing quality checking rules for environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","48.0","48.0","48.0","23.0","0.8821","0.8869","0.8845","100.0","76.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","31","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall enable administrators to associate quality checking rules with specific environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","27.0","0.9394","0.9359","0.9377","100.0","85.2"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","32","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","CAUI","Configuration & Administration User Interface","CAUI","The CAUI shall provide validation feedback when a quality checking rule is incorrectly configured.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","18.0","0.5911","0.5958","0.5935","100.0","73.0"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","33","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall validate each environmental parameter against predefined quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","40.0","21.0","0.8489","0.862","0.8554","83.0","74.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","34","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall flag environmental data that fails quality checking rules as invalid.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","30.0","18.0","0.6677","0.6665","0.6671","83.0","69.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","35","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall log all quality checking rule violations for audit purposes.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","17.0","0.5435","0.5287","0.536","83.0","65.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","36","The Clarus system shall be able to implement quality checking rules for each environmental parameter.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall ensure that quality checking rules are applied consistently across all environmental parameters.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","35.0","14.0","0.7512","0.7707","0.7608","83.0","67.4"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","37","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow administrators to define new quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","22.0","0.6699","0.649","0.6593","83.0","65.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","38","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow administrators to modify existing quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","22.0","0.7103","0.6892","0.6995","83.0","65.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","39","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow administrators to delete quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","22.0","0.6205","0.6092","0.6148","83.0","66.0"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","40","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall store quality checking rules in a persistent manner.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","22.0","0.6267","0.618","0.6223","83.0","66.0"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","41","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall validate the syntax and structure of quality checking rules before saving them.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","26.0","17.0","0.716","0.7013","0.7086","83.0","63.3"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","42","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall provide an interface for retrieving quality checking rules by their unique identifiers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","26.0","18.0","0.7301","0.7181","0.7241","83.0","67.4"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","43","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall enforce access control policies for quality checking rule management operations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","17.0","13.0","0.7402","0.7278","0.7339","83.0","63.3"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","44","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall log all changes made to quality checking rules, including the timestamp, user, and nature of the change.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","23.0","24.0","23.0","14.0","0.5852","0.6","0.5925","83.0","62.0"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","45","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall validate incoming environmental data against predefined quality rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","30.0","18.0","0.8141","0.8226","0.8183","83.0","69.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","46","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall support the configuration of custom quality checking rules for specific environmental situations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","67.0","46.0","0.9121","0.9168","0.9144","83.0","81.8"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","47","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall flag data that fails quality checks with a unique identifier and reason code.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","11.0","0.6318","0.6377","0.6347","83.0","59.3"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","48","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall log all quality check failures for audit and review purposes.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","14.0","0.5522","0.5456","0.5489","83.0","63.8"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","49","The Clarus system shall be able to implement quality checking rules for specific environmental situations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall perform quality checks in real-time as data is ingested.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","15.0","0.5513","0.562","0.5566","83.0","61.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","50","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow the creation of quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","60.0","60.0","51.0","0.9193","0.9129","0.9161","83.0","78.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","51","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow the modification of existing quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","58.0","57.0","46.0","0.8026","0.8118","0.8072","83.0","77.3"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","52","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall allow the deletion of quality checking rules specific to observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","60.0","60.0","51.0","0.6731","0.6923","0.6826","83.0","78.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","53","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall associate quality checking rules with specific observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","60.0","60.0","30.0","0.8939","0.8722","0.8829","83.0","78.6"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","54","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall store quality checking rules in a persistent and retrievable manner.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","20.0","0.7488","0.7618","0.7552","83.0","65.1"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","55","The Clarus system shall be able to implement quality checking rules specific to observation locations.","CAS","Configuration & Administration Service","CAS","The Configuration & Administration Service shall validate the syntax and structure of quality checking rules before saving them.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","28.0","27.0","17.0","0.7991","0.7885","0.7938","83.0","63.8"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","56","The Clarus system shall be able to implement quality checking rules specific to observation locations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall allow the definition of location-specific quality checking rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","45.0","33.0","18.0","0.6795","0.6555","0.6673","83.0","71.4"
"react2","mistral-medium-3.5","clarus","results/experiment/react2/mistral_react2_clarus.json","57","The Clarus system shall be able to implement quality checking rules specific to observation locations.","QChS","Quality Checking Services","QChS","The Quality Checking Services shall validate observation data against the quality checking rules associated with the observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","15.0","0.6117","0.5932","0.6023","83.0","64.7"
