prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","24","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The MEUI shall allow users to perform human quality checks of environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","44.0","44.0","20.0","0.8848","0.8737","0.8792","100.0","39.8"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","25","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The QChS shall support human quality checks of environmental.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","31.0","31.0","19.0","0.6184","0.6234","0.6209","100.0","69.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","26","The Clarus system shall provide a user interface for administration.","","","CAUI","The CAUI shall provide a user interface for administration.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","17.0","17.0","19.0","0.8529","0.8316","0.8421","100.0","62.7"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","27","The Clarus system shall be able to detect data submission errors.","","","CS","CS shall be able to detect data submission errors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","37.0","36.0","28.0","0.8081","0.8167","0.8124","100.0","71.2"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","28","The Clarus system shall be able to access in-situ environmental observations from data collectors.","","","CS","CS shall be able to access in-situ environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","88.0","87.0","88.0","75.0","0.9875","0.9875","0.9875","100.0","94.6"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","29","The Clarus system shall be able to access remotely sensed environmental observations from data collectors.","","","CS","The CS shall be able to access remotely sensed environmental observations from data collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9826","0.9868","0.9847","100.0","95.1"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","30","The Clarus system shall be able to receive roadway weather measurements derived from VII data.","","","CS","CS shall be able to receive roadway weather measurements derived from VII data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9895","0.9895","0.9895","100.0","95.1"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","31","The Clarus system shall accept environmental data derived from images.","","","CS","The CS shall accept environmental data derived from images.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","54.0","0.8268","0.8077","0.8171","100.0","89.7"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","32","The Clarus system shall be able to retrieve environmental data directly from environmental sensor station collectors.","","","CS","The CS shall be able to retrieve environmental data directly from environmental sensor station collectors.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9907","0.9943","0.9925","100.0","100.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","33","The Clarus system shall minimize the time for data acquisition.","","","CS","The CS shall minimize the time for data acquisition.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","11.0","12.0","11.0","4.0","0.473","0.4422","0.4571","100.0","60.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","34","The Clarus system shall process data as they are received.","","","CS","The CS shall process environmental data as they are received.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9867","0.9925","0.9896","100.0","100.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","35","The Clarus system shall collect pavement-related observations.","","","CS","The CS shall collect pavement-related observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","89.0","89.0","89.0","78.0","0.9339","0.9121","0.9228","100.0","95.1"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","36","The Clarus system shall accept environmental data from railway systems or in-situ ESS along tracks.","","","CS","CS shall accept environmental data from railway systems.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","72.0","71.0","58.0","0.9336","0.9135","0.9234","100.0","87.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","37","The Clarus system shall accept environmental data from railway systems or in-situ ESS along tracks.","","","CS","CS shall accept environmental data from in-situ ESS along tracks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","74.0","75.0","74.0","59.0","0.8364","0.8194","0.8278","100.0","88.3"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","38","The Clarus system shall accept environmental data from railroad vehicles.","","","CS","CS shall accept environmental data from railroad vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","77.0","77.0","77.0","41.0","0.9641","0.9614","0.9627","100.0","89.7"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","39","The Clarus system shall accept environmental data from (roadway) vehicles.","","","CS","The CS shall accept environmental data from (roadway) vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","50.0","0.9813","0.9845","0.9829","100.0","96.4"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","40","The Clarus system shall accept environmental data from maintenance and construction vehicles.","","","CS","The CS shall accept environmental data from maintenance and construction vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","94.0","94.0","94.0","66.0","0.9843","0.9872","0.9857","100.0","97.3"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","41","The Clarus system shall accept environmental data from service patrol vehicles.","","","CS","The CS shall accept environmental data from service patrol vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","93.0","94.0","93.0","60.0","0.9773","0.9817","0.9795","100.0","96.9"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","42","The Clarus system shall accept environmental data from transit vehicles.","","","CS","CS shall accept environmental data from transit vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","92.0","93.0","92.0","50.0","0.988","0.9846","0.9863","100.0","96.4"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","43","The Clarus system shall accept environmental data from emergency vehicles.","","","CS","The Collector Services shall accept environmental data from emergency vehicles.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","80.0","80.0","80.0","43.0","0.9456","0.9553","0.9504","83.0","87.6"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","44","The Clarus system shall be able to receive weather data from weather service providers.","","","CS","CS shall be able to receive weather data from weather service providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","45","The Clarus system baseline data types shall be defined by the NTCIP ESS 1204 standard.","","","EMS","The EMS shall define the system baseline data types in accordance with the NTCIP ESS 1204 standard.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","47.0","44.0","15.0","0.8585","0.8683","0.8634","100.0","39.8"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","46","The Clarus system data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","","","EMS","The EMS data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","31.0","30.0","11.0","0.6969","0.7211","0.7088","100.0","33.5"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","47","The Clarus system data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","","","QEDS","The QEDS data definitions shall be consistent with the ITE TM 1.03 standard, Functional Level Traffic Management Data Dictionary (TMDD).","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","39.0","38.0","12.0","0.7379","0.7599","0.7487","100.0","72.1"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","48","The Clarus system shall accept only observations that include location, timestamp, and source metadata.","","","CS","The CS shall accept only observations that include location, timestamp, and source metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","0.9889","0.9938","0.9914","100.0","100.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","49","The Clarus system shall accept only observations of identified measurement types and units.","","","CS","The Collector Services (CS) shall accept only observations of identified measurement types.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","63.0","62.0","63.0","35.0","0.9078","0.9433","0.9252","83.0","80.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","50","The Clarus system shall accept only observations of identified measurement types and units.","","","CS","The Collector Services (CS) shall accept only observations of identified measurement units.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","63.0","62.0","63.0","27.0","0.8975","0.9339","0.9154","83.0","80.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","51","The Clarus system shall be able to acquire, process, and disseminate environmental data from across North America.","","","CS","CS shall be able to acquire environmental data from across North America.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","100.0","100.0","100.0","100.0","1.0","1.0","1.0","100.0","100.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","52","The Clarus system shall be able to acquire, process, and disseminate environmental data from across North America.","","","QChS","QChS shall be able to process environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","62.0","63.0","62.0","29.0","0.676","0.6493","0.6624","100.0","82.9"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","53","The Clarus system shall be able to acquire, process, and disseminate environmental data from across North America.","","","QEDS","QEDS shall be able to disseminate environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","71.0","67.0","37.0","0.8136","0.7787","0.7958","100.0","85.2"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","54","The Clarus system shall accept data through a Clarus standard interface.","","","CS","CS shall accept data through a Clarus standard interface.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","61.0","60.0","40.0","0.9201","0.9397","0.9298","100.0","82.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","55","The Clarus system shall be able to communicate with environmental sensor stations through its collector using the NTCIP ESS 1204.","","","CS","The CS shall be able to communicate with environmental sensor stations using the NTCIP ESS 1204.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","52.0","50.0","24.0","0.7526","0.7921","0.7719","100.0","77.5"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","56","The Clarus system shall be able to communicate with RWIS databases through their native interfaces.","","","CS","CS shall be able to communicate with RWIS databases through their native interfaces.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","32.0","32.0","32.0","14.0","0.9191","0.9104","0.9147","100.0","69.4"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","57","The Clarus system shall transfer data as efficiently as possible.","","","CS","CS shall transfer collected data as efficiently as possible.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","52.0","50.0","29.0","0.7435","0.7899","0.766","100.0","77.5"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","58","The Clarus system shall transfer data as efficiently as possible.","","","QEDS","QEDS shall transfer requested environmental data as efficiently as possible.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","57.0","55.0","25.0","0.5913","0.6324","0.6112","100.0","79.8"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","59","The Clarus system shall employ industry standards to minimize implementation impact to users and providers.","","","CS","CS shall employ industry standards to minimize implementation impact to providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6034","0.6062","0.6048","100.0","55.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","60","The Clarus system shall employ industry standards to minimize implementation impact to users and providers.","","","QEDS","QEDS shall employ industry standards to minimize implementation impact to users.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","12.0","13.0","14.0","0.5763","0.5802","0.5782","100.0","60.9"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","61","The Clarus system shall be able to automatically recover from an unexpected shutdown.","","","DOG","DOG shall automatically recover the Clarus system from an unexpected shutdown.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","20.0","0.714","0.7024","0.7082","100.0","67.2"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","62","The Clarus system shall disseminate environmental metadata in response to polling.","","","EMS","EMS shall disseminate environmental metadata in response to polling.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","91.0","91.0","91.0","49.0","0.8649","0.8814","0.8731","100.0","96.0"
"rag1","gemini-3.5-flash","clarus","results/experiment/rag1/gemini_rag1_clarus.json","63","The Clarus system shall disseminate data using standard Internet protocols.","","","QEDS","QEDS shall disseminate data using standard Internet protocols.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","88.0","88.0","88.0","55.0","0.9121","0.8944","0.9031","100.0","94.6"
