prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","27","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","QChS shall support multiple distinct quality checking algorithms for a given environmental parameter.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","30.0","16.0","0.6085","0.6391","0.6234","100.0","73.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","28","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","QChS shall be able to apply more than one quality checking algorithm to the same observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","22.0","0.726","0.7495","0.7376","100.0","73.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","29","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","QChS shall be able to select which quality checking algorithm(s) to apply based on configured quality control rules.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","38.0","38.0","20.0","0.778","0.7995","0.7886","100.0","72.1"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","30","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","QChS shall record the results produced by each quality checking algorithm applied to an observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","25.0","0.8636","0.8808","0.8721","100.0","78.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","31","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","CAS","CAS shall allow configuration of the set of quality checking algorithms available to QChS.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","44.0","44.0","33.0","20.0","0.8474","0.8361","0.8417","100.0","74.8"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","32","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CAS","The Clarus system shall allow an administrator to configure new surface transportation-related environmental data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","18.0","18.0","18.0","11.0","0.6847","0.7418","0.7121","83.0","59.7"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","33","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CAUI","The Clarus system shall provide a user interface allowing an administrator to add new surface transportation-related environmental data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","24.0","24.0","11.0","0.8059","0.8126","0.8092","83.0","27.4"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","34","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CS","The Clarus system shall collect environmental data from newly configured surface transportation-related data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","9.0","0.6271","0.6846","0.6546","83.0","56.1"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","35","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMS","The Clarus system shall provide access to metadata describing newly added surface transportation-related environmental data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","15.0","15.0","11.0","0.7195","0.7418","0.7305","83.0","58.4"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","36","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMC","The Clarus system shall store metadata for newly added surface transportation-related environmental data sources so that it can be accessed.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6798","0.7095","0.6943","83.0","51.6"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","37","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall provide access to qualified environmental data originating from newly added surface transportation-related data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6402","0.6799","0.6594","83.0","51.6"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","38","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDC","The Clarus system shall store qualified environmental data originating from newly added surface transportation-related data sources so that it can be accessed.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6623","0.692","0.6769","83.0","51.6"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","39","The Clarus system shall enable administrators to manage security groups.","","","CAS","The system shall allow administrators to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","18.0","0.8889","0.8755","0.8821","83.0","71.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","40","The Clarus system shall enable administrators to manage security groups.","","","CAS","The system shall allow administrators to modify security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","18.0","0.8454","0.8377","0.8415","83.0","71.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","41","The Clarus system shall enable administrators to manage security groups.","","","CAS","The system shall allow administrators to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","18.0","0.7428","0.7487","0.7457","83.0","71.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","42","The Clarus system shall enable administrators to manage security groups.","","","CAS","The system shall allow administrators to assign users to security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","18.0","0.9091","0.9055","0.9073","83.0","69.6"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","43","The Clarus system shall enable administrators to manage security groups.","","","CAS","The system shall allow administrators to remove users from security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","37.0","38.0","18.0","0.6003","0.6127","0.6064","83.0","68.7"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","44","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The user interface shall provide administrators with the capability to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","25.0","14.0","0.8624","0.8525","0.8574","83.0","62.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","45","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The user interface shall provide administrators with the capability to modify security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","25.0","14.0","0.8348","0.8243","0.8296","83.0","62.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","46","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The user interface shall provide administrators with the capability to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","25.0","14.0","0.7201","0.7281","0.7241","83.0","62.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","47","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The user interface shall provide administrators with the capability to assign users to security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","13.0","0.8868","0.8839","0.8854","83.0","62.4"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","48","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The user interface shall provide administrators with the capability to remove users from security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","23.0","22.0","12.0","0.6442","0.6513","0.6477","83.0","61.5"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","49","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall restrict publication of environmental data based on the source of the data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","15.0","15.0","15.0","16.0","0.3549","0.363","0.3589","100.0","61.8"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","50","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall verify data sharing agreement restrictions associated with each data source prior to publication.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","11.0","12.0","11.0","9.0","0.6271","0.6658","0.6459","100.0","60.0"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","51","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The CAS shall provide configuration settings that define publication restrictions for each data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","33.0","35.0","22.0","12.0","0.7459","0.7561","0.751","100.0","69.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","52","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAUI","The CAUI shall allow an administrator to view and modify publication restrictions associated with a data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","22.0","24.0","11.0","11.0","0.7929","0.8161","0.8043","100.0","29.9"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","53","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDC","The QEDC shall store source-based publication restriction attributes associated with environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.5769","0.6125","0.5942","100.0","25.4"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","54","The Clarus system shall record statistics about its operation.","","","CAS","The Clarus system shall record statistics about the operation of Collector Services, including data received from contributing members.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","55.0","40.0","18.0","0.7849","0.8371","0.8102","83.0","74.1"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","55","The Clarus system shall record statistics about its operation.","","","CAS","The Clarus system shall record statistics about the operation of Quality Checking Services, including quality control processes applied to environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","48.0","53.0","38.0","16.0","0.6739","0.7463","0.7083","83.0","73.2"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","56","The Clarus system shall record statistics about its operation.","","","CAS","The Clarus system shall record statistics about the operation of Environmental Metadata Services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","68.0","53.0","29.0","0.6442","0.6909","0.6667","83.0","81.8"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","57","The Clarus system shall record statistics about its operation.","","","CAS","The Clarus system shall record statistics about the operation of Qualified Environmental Data Services, including responses to environmental data queries.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","57.0","42.0","19.0","0.6339","0.7062","0.6681","83.0","75.5"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","58","The Clarus system shall record statistics about its operation.","","","CAS","The Clarus system shall record statistics about the operation of the Schedule Service.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","71.0","72.0","57.0","33.0","0.8624","0.8923","0.8771","83.0","83.6"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","59","The Clarus system shall record statistics about its operation.","","","CAUI","The Clarus system shall provide an interface for authorized users to view recorded statistics about system operation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","44.0","47.0","33.0","15.0","0.8288","0.8803","0.8538","83.0","36.4"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","60","The Clarus system shall log data transactions.","","","CS","CS shall log each data collection transaction received from a data source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","17.0","0.6734","0.6395","0.656","100.0","67.2"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","61","The Clarus system shall log data transactions.","","","QChS","QChS shall log each data quality-checking transaction performed on collected data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","60.0","57.0","23.0","0.8289","0.8699","0.8489","100.0","80.7"
"rag1","claude-sonnet-5","clarus","results/experiment/rag1/claude_rag1_clarus.json","62","The Clarus system shall log data transactions.","","","QEDS","QEDS shall log each data transaction associated with providing qualified environmental data to consumers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","30.0","27.0","14.0","0.5764","0.6588","0.6148","100.0","67.2"
