prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","11","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Clarus system shall allow the definition of quality checking rules that are specific to a given observation location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","35.0","18.0","0.6948","0.688","0.6914","83.0","67.4"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","12","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Clarus system shall apply quality checking rules based on the observation location metadata.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","30.0","30.0","30.0","22.0","0.6547","0.6384","0.6465","83.0","65.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","13","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Clarus system shall support the execution of location-specific quality checking rules during the quality control process.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","36.0","37.0","27.0","20.0","0.6827","0.6626","0.6725","83.0","67.8"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","14","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Clarus system shall retrieve historical environmental data for use in quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","60.0","60.0","50.0","29.0","0.9093","0.9045","0.9069","83.0","78.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","15","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Clarus system shall apply quality checking algorithms that utilize historical environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","57.0","57.0","29.0","30.0","0.926","0.9212","0.9236","83.0","77.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","16","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Clarus system shall support the comparison of new environmental data against historical environmental data during quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","45.0","46.0","36.0","18.0","0.8225","0.8373","0.8298","83.0","71.9"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","17","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The Clarus system shall support the execution of at least two distinct quality checking algorithms.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","21.0","21.0","21.0","15.0","0.7405","0.7562","0.7482","83.0","61.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","18","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The Clarus system shall allow the selection of a quality checking algorithm for application to environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","30.0","22.0","0.6045","0.6195","0.6119","83.0","69.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","19","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The Clarus system shall apply the selected quality checking algorithm to the environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","33.0","33.0","33.0","25.0","0.5876","0.6082","0.5977","83.0","66.5"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","20","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall provide an interface to receive new surface transportation-related environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","10.0","0.6647","0.709","0.6862","83.0","56.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall validate the format of new surface transportation-related environmental data prior to acceptance.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","9.0","0.6231","0.6515","0.637","83.0","56.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","22","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall store new surface transportation-related environmental data upon successful receipt.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","9.0","0.6324","0.6813","0.6559","83.0","56.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","23","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall make new surface transportation-related environmental data available for access by authorized users.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","18.0","17.0","9.0","0.6818","0.7271","0.7037","83.0","59.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","24","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall allow administrators to create security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","18.0","0.8379","0.8546","0.8461","83.0","69.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","25","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall allow administrators to modify security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","18.0","0.8003","0.8186","0.8093","83.0","69.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","26","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall allow administrators to delete security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","18.0","0.6634","0.6899","0.6764","83.0","69.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","27","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall allow administrators to assign users to security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","38.0","37.0","38.0","18.0","0.8687","0.8877","0.8781","83.0","68.7"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","28","The Clarus system shall enable administrators to manage security groups.","","","CAS","The Clarus system shall allow administrators to remove users from security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","35.0","16.0","0.5714","0.5956","0.5833","83.0","67.4"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","29","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The Clarus system shall provide an interface for administrators to view existing security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","24.0","13.0","0.8502","0.8654","0.8578","83.0","62.4"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","30","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The Clarus system shall associate each environmental data publication with its source.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.531","0.5556","0.543","83.0","51.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","31","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The Clarus system shall enforce publication restrictions for environmental data based on the source's data sharing agreement.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.4582","0.4877","0.4725","83.0","51.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","32","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The Clarus system shall prevent publication of environmental data from a source if the source's data sharing agreement prohibits it.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.3002","0.3006","0.3004","83.0","51.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","33","The Clarus system shall record statistics about its operation.","","","CS","The Collector Services shall record the number of environmental data observations collected per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.6361","0.6939","0.6638","83.0","22.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","34","The Clarus system shall record statistics about its operation.","","","QChS","The Quality Checking Services shall record the number of quality checks performed per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","13.0","13.0","11.0","0.7327","0.7821","0.7566","83.0","22.5"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","35","The Clarus system shall record statistics about its operation.","","","QChS","The Quality Checking Services shall record the number of quality flags generated per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","13.0","13.0","11.0","0.7232","0.7704","0.746","83.0","22.5"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","36","The Clarus system shall record statistics about its operation.","","","QEDS","The Qualified Environmental Data Services shall record the number of environmental data queries processed per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.6193","0.6815","0.6489","83.0","22.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","37","The Clarus system shall record statistics about its operation.","","","QEDS","The Qualified Environmental Data Services shall record the number of environmental data sets disseminated per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.6143","0.6822","0.6465","83.0","22.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","38","The Clarus system shall record statistics about its operation.","","","SS","The Schedule Service shall record the number of scheduled data collection tasks executed per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","11.0","12.0","11.0","9.0","0.7256","0.7733","0.7487","83.0","21.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","39","The Clarus system shall record statistics about its operation.","","","DOG","The Watchdog shall record the number of system health checks performed per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","25.0","26.0","25.0","13.0","0.6987","0.7341","0.716","83.0","27.9"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","40","The Clarus system shall log data transactions.","","","CS","The Collector Services shall log each data collection transaction.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","29.0","29.0","19.0","0.6399","0.6088","0.6239","83.0","64.7"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","41","The Clarus system shall log data transactions.","","","QEDS","The Qualified Environmental Data Services shall log each data dissemination transaction.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","17.0","18.0","17.0","14.0","0.6399","0.6864","0.6624","83.0","59.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","42","The Clarus system shall log data transactions.","","","MEUI","The Manual Entry User Interface shall log each manual data entry transaction.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","40.0","27.0","18.0","0.812","0.841","0.8262","83.0","34.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","43","The Clarus system shall log data transactions.","","","QChS","The Quality Checking Services shall log each data quality feedback transaction.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","47.0","31.0","22.0","0.837","0.8395","0.8383","83.0","72.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","44","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","The Clarus system shall acquire environmental metadata from contributing members.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","43.0","43.0","43.0","29.0","0.8749","0.9015","0.888","83.0","36.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","45","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QChS","The Clarus system shall process environmental metadata by adding quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","46.0","47.0","46.0","29.0","0.8711","0.882","0.8765","83.0","37.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","46","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMC","The Clarus system shall organize environmental metadata by location and type of data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","29.0","30.0","29.0","17.0","0.809","0.8142","0.8116","83.0","64.7"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","47","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Clarus system shall disseminate processed environmental metadata to service providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.6911","0.6706","0.6807","83.0","57.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","48","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall store environmental data and metadata in accordance with the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","32.0","32.0","32.0","13.0","0.669","0.7271","0.6969","83.0","31.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","49","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall enforce access controls on environmental data and metadata as specified by the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","31.0","30.0","12.0","0.6588","0.7183","0.6873","83.0","30.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","50","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall restrict the dissemination of environmental data and metadata based on the terms of the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","40.0","41.0","30.0","13.0","0.4777","0.5463","0.5097","83.0","34.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","51","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMC","The Clarus system shall associate metadata with environmental data as required by the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","33.0","34.0","33.0","14.0","0.6604","0.7192","0.6885","83.0","31.5"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","52","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall retain ownership attribution of environmental data and metadata as defined by the Clarus data sharing agreements.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","30.0","31.0","30.0","12.0","0.6256","0.69","0.6562","83.0","30.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","53","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","The Clarus system shall collect environmental data from contributing members.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","29.0","0.8092","0.8293","0.8192","83.0","69.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","54","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The Clarus system shall perform quality checks on collected environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","46.0","47.0","46.0","22.0","0.9182","0.9299","0.924","83.0","72.3"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","55","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","The Clarus system shall add quality flags to environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","25.0","0.8714","0.8939","0.8825","83.0","74.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","56","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QEDS","The Clarus system shall disseminate quality-checked environmental data to service providers and other members of the network.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","42.0","35.0","13.0","0.7946","0.8526","0.8225","83.0","67.4"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","57","The Clarus system shall provide environmental data quality flags.","","","QChS","The Clarus system shall generate quality flags for environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","14.0","0.6211","0.6379","0.6294","83.0","57.5"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","58","The Clarus system shall provide environmental data quality flags.","","","QChS","The Clarus system shall assign quality flags to each environmental data element.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","25.0","13.0","14.0","0.6203","0.648","0.6338","83.0","62.9"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","59","The Clarus system shall provide environmental data quality flags.","","","QEDS","The Clarus system shall store quality flags with their associated environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","23.0","24.0","23.0","8.0","0.6813","0.6902","0.6857","83.0","27.0"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","60","The Clarus system shall provide environmental data quality flags.","","","QEDS","The Clarus system shall provide quality flags for environmental data upon request.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","21.0","21.0","21.0","13.0","0.7145","0.7277","0.721","83.0","26.1"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","61","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The Clarus system shall provide a mechanism for human operators to manually inspect environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","0.0","0.0","0.0","0.0","0.6424","0.6602","0.6512","83.0","51.6"
"rag1","mistral-medium-3.5","clarus","results/experiment/rag1/mistral_rag1_clarus.json","62","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The Clarus system shall provide a user interface for human operators to perform quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","27.0","28.0","27.0","13.0","0.8452","0.8549","0.85","83.0","28.8"
