prompt_type,model,dataset,source_file,source_case_index,high_level_requirement,source_target_allocation,source_target_subsystem,generated_allocation,generated_low_level_requirement,metric_names,allocation_correctness,token_f1_similarity,cosine_similarity,rouge_l,bleu,bert_score_precision,bert_score_recall,bert_score_f1,requirement_quality,combined_score
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","11","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Quality Checking Services shall support the definition of quality checking rules that are associated with specific observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","35.0","14.0","0.6908","0.6671","0.6788","83.0","67.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","12","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Quality Checking Services shall support the definition of quality checking rules that are associated with groups of observation locations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","26.0","13.0","0.655","0.6252","0.6398","83.0","63.3"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","13","The Clarus system shall be able to implement quality checking rules specific to observation locations.","","","QChS","The Quality Checking Services shall apply the quality checking rules associated with an observation location when processing an observation from that location.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","26.0","26.0","26.0","13.0","0.6442","0.6226","0.6332","83.0","63.3"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","14","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Quality Checking Services shall be able to retrieve historical environmental data for use in quality checks.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","67.0","67.0","38.0","27.0","0.9532","0.9463","0.9497","83.0","81.8"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","15","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Quality Checking Services shall be able to apply quality control rules that reference historical environmental data as a baseline.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","52.0","53.0","35.0","22.0","0.9216","0.9261","0.9238","83.0","75.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","16","The Clarus system shall be able to base its quality checking process on historical environmental data.","","","QChS","The Quality Checking Services shall be able to compare current environmental observations against historical environmental data values during quality assessment.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","25.0","14.0","0.8998","0.898","0.8989","83.0","74.1"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","17","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The QChS shall support at least two different quality checking algorithms.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","35.0","35.0","19.0","0.6728","0.7112","0.6915","100.0","70.8"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","18","The Clarus system shall be able to use multiple algorithms for its quality checking process.","","","QChS","The QChS shall be capable of executing each supported quality checking algorithm on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","53.0","53.0","53.0","25.0","0.7232","0.7466","0.7347","100.0","78.9"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","19","The Clarus system shall allow access to new surface transportation-related environmental data.","","","CS","The Clarus system shall accept new surface transportation-related environmental data from external data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","9.0","0.6803","0.7494","0.7132","83.0","56.1"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","20","The Clarus system shall allow access to new surface transportation-related environmental data.","","","EMS","The Clarus system shall maintain metadata entries for new surface transportation-related environmental data sources.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","23.0","23.0","23.0","13.0","0.7134","0.7267","0.72","83.0","62.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","21","The Clarus system shall allow access to new surface transportation-related environmental data.","","","QEDS","The Clarus system shall provide access to new surface transportation-related environmental data through its query services.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","9.0","9.0","9.0","8.0","0.6479","0.6926","0.6695","83.0","55.7"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","22","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall allow an administrator to create a new security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","25.0","0.7446","0.7807","0.7622","100.0","74.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","23","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall allow an administrator to view a list of all security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","27.0","27.0","17.0","0.7536","0.7912","0.7719","100.0","67.2"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","24","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall allow an administrator to modify the properties of an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","40.0","40.0","22.0","0.8082","0.8397","0.8236","100.0","73.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","25","The Clarus system shall enable administrators to manage security groups.","","","CAUI","The CAUI shall allow an administrator to delete an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","25.0","0.7443","0.7757","0.7597","100.0","74.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","26","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall provide an API to create a new security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","25.0","0.7514","0.7647","0.758","100.0","77.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","27","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall provide an API to retrieve a list of all security groups.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","31.0","32.0","31.0","17.0","0.764","0.7849","0.7743","100.0","69.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","28","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall provide an API to update an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","25.0","0.7989","0.8171","0.8079","100.0","77.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","29","The Clarus system shall enable administrators to manage security groups.","","","CAS","The CAS shall provide an API to delete an existing security group.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","51.0","50.0","25.0","0.7109","0.7316","0.7211","100.0","77.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","30","The Clarus system shall be able to restrict environmental data publication based on source.","","","CAS","The CAS shall maintain a registry of data sources and their publication restriction status.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","25.0","26.0","25.0","13.0","0.7635","0.7696","0.7665","100.0","66.3"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","31","The Clarus system shall be able to restrict environmental data publication based on source.","","","QEDS","The QEDS shall not publish environmental data from a source whose publication restriction status is 'restricted'.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","11.0","12.0","11.0","9.0","0.2665","0.2905","0.278","100.0","60.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","32","The Clarus system shall record statistics about its operation.","","","CS","The Collector Services shall record the total number of environmental data observations collected per sensor per time interval.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","11.0","11.0","11.0","8.0","0.6267","0.696","0.6595","83.0","21.6"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","33","The Clarus system shall record statistics about its operation.","","","CS","The Collector Services shall record the total number of data collection errors encountered per collection cycle.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.6819","0.732","0.7061","83.0","22.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","34","The Clarus system shall record statistics about its operation.","","","QChS","The Quality Checking Services shall record the number of quality checks applied to each environmental data observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","12.0","12.0","12.0","10.0","0.6384","0.6954","0.6657","83.0","22.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","35","The Clarus system shall record statistics about its operation.","","","QChS","The Quality Checking Services shall record the number of data quality flags generated per quality-checking cycle.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","13.0","13.0","11.0","0.7536","0.7799","0.7665","83.0","22.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","36","The Clarus system shall record statistics about its operation.","","","DOG","The Watchdog shall record the operational status (up/down) of each service at regular intervals.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","14.0","13.0","12.0","0.6061","0.6464","0.6256","83.0","22.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","37","The Clarus system shall record statistics about its operation.","","","EMS","The Environmental Metadata Services shall record the number of metadata queries processed per day.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","13.0","14.0","13.0","12.0","0.5519","0.6125","0.5806","83.0","22.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","38","The Clarus system shall record statistics about its operation.","","","CAS","The Configuration and Administration Service shall record the number of configuration changes applied per user session.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","10.0","0.7211","0.7626","0.7413","83.0","57.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","39","The Clarus system shall log data transactions.","","","CS","The CS shall log each data transaction when collecting environmental data from contributing members.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","35.0","36.0","24.0","14.0","0.5373","0.5226","0.5299","100.0","70.8"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","40","The Clarus system shall log data transactions.","","","QChS","The QChS shall log each data transaction when performing quality checks on environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","40.0","42.0","40.0","17.0","0.6649","0.7114","0.6874","100.0","73.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","41","The Clarus system shall log data transactions.","","","QEDS","The QEDS shall log each data transaction when disseminating qualified environmental data to service providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","27.0","30.0","27.0","14.0","0.5974","0.6679","0.6307","100.0","67.2"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","42","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","CS","The Collector Services shall provide timestamp, location reference, and initial quality flags as part of the environmental metadata for each collected observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","28.0","28.0","14.0","10.0","0.8403","0.8662","0.8531","83.0","29.2"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","43","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","QChS","The Quality Checking Services shall update the quality flags in the environmental metadata after performing quality checks on the associated data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","26.0","24.0","13.0","0.8192","0.8319","0.8255","83.0","27.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","44","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall organize environmental metadata by data type and location reference.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","22.0","22.0","11.0","14.0","0.6427","0.6527","0.6476","83.0","61.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","45","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall support queries for environmental metadata by timestamp.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","13.0","13.0","13.0","12.0","0.6302","0.6398","0.635","83.0","57.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","46","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall support queries for environmental metadata by location reference.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","24.0","24.0","12.0","15.0","0.6396","0.6407","0.6402","83.0","62.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","47","The Clarus system shall acquire, process, and disseminate environmental metadata.","","","EMS","The Environmental Metadata Services shall support queries for environmental metadata by quality flags.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","12.0","12.0","12.0","12.0","0.6304","0.6343","0.6324","83.0","57.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","48","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","CS","The Clarus system shall verify that each received environmental data set complies with the associated Clarus data sharing agreement before it is collected and stored.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","15.0","17.0","15.0","7.0","0.6102","0.663","0.6355","83.0","23.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","49","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","The Clarus system shall store metadata for each environmental data set that includes the identifier and terms of the applicable Clarus data sharing agreement.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","16.0","17.0","16.0","7.0","0.6266","0.6926","0.658","83.0","23.8"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","50","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall restrict the dissemination of qualified environmental data according to the access permissions defined in the associated Clarus data sharing agreement.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","18.0","19.0","18.0","9.0","0.4855","0.5406","0.5116","83.0","24.7"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","51","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","QEDS","The Clarus system shall enforce the data sharing agreement’s retention and deletion policies for qualified environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","19.0","20.0","19.0","12.0","0.6342","0.6846","0.6584","83.0","25.2"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","52","The Clarus system shall manage environmental data and metadata according to the Clarus data sharing agreements.","","","EMS","The Clarus system shall update environmental metadata to reflect any changes to the applicable Clarus data sharing agreement.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","20.0","20.0","20.0","13.0","0.6055","0.6569","0.6302","83.0","25.6"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","53","The Clarus system shall collect, quality check, and disseminate environmental data.","","","CS","Collector Services shall collect environmental data from data providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","43.0","43.0","43.0","33.0","0.8823","0.8549","0.8684","83.0","71.0"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","54","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QChS","Quality Checking Services shall quality check environmental data.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","73.0","73.0","73.0","43.0","0.9578","0.9444","0.951","83.0","84.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","55","The Clarus system shall collect, quality check, and disseminate environmental data.","","","QEDS","Qualified Environmental Data Services shall disseminate environmental data to service providers.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","55.0","57.0","36.0","25.0","0.8905","0.9098","0.9","83.0","76.4"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","56","The Clarus system shall provide environmental data quality flags.","","","QChS","The QChS shall compute a quality flag for each environmental data observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","50.0","50.0","38.0","20.0","0.6363","0.6629","0.6494","100.0","77.5"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","57","The Clarus system shall provide environmental data quality flags.","","","QEDS","The QEDS shall include the quality flag when providing environmental data in response to a query.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","24.0","24.0","24.0","15.0","0.6823","0.686","0.6842","100.0","30.8"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","58","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The Clarus system shall provide a user interface that enables a user to select an environmental data observation for human quality checking.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","25.0","26.0","17.0","11.0","0.8536","0.859","0.8563","83.0","27.9"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","59","The Clarus system shall allow human quality checks of environmental data.","","","MEUI","The Clarus system shall provide a user interface that enables a user to submit a quality assessment (e.g., quality flag or rating) for a selected environmental data observation.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","0.0","31.0","32.0","31.0","10.0","0.8464","0.8686","0.8573","83.0","30.6"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","60","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The Clarus system shall accept and process human-submitted quality assessments for environmental data observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","8.0","0.6312","0.6463","0.6387","83.0","56.1"
"rag1","deepseek-v4-flash","clarus","results/experiment/rag1/deepseek_rag1_clarus.json","61","The Clarus system shall allow human quality checks of environmental data.","","","QChS","The Clarus system shall store the results of human quality assessments in association with the corresponding environmental data observations.","allocation_correctness|token_f1_similarity|cosine_similarity|rouge_l|bleu|bert_score_precision|bert_score_recall|bert_score_f1|requirement_quality|combined_score","100.0","10.0","10.0","10.0","8.0","0.6254","0.6553","0.64","83.0","56.1"
